lattice_type,representation,variant,L,bootstrap,Tc,chi_c
square,vertex,ec,128,148,2.286706349,1.845475818
square,vertex,ec,128,149,2.286866612,1.841783206
square,vertex,ec,128,150,2.286586167,1.842951071
square,vertex,ec,128,151,2.286526081,1.855319157
square,vertex,ec,128,152,2.286646257,1.840988054
square,vertex,ec,128,153,2.286646257,1.851130875
square,vertex,ec,128,154,2.286876629,1.85382833
square,vertex,ec,128,155,2.286906681,1.849268692
square,vertex,ec,128,156,2.286946751,1.821593621
square,vertex,ec,128,157,2.286926716,1.828100272
square,vertex,ec,128,158,2.286916698,1.839365982
square,vertex,ec,128,159,2.286265743,1.861576695
square,vertex,ec,128,160,2.286696334,1.811639534
square,vertex,ec,128,161,2.286826544,1.832580236
square,vertex,ec,128,162,2.286005465,1.880619397
square,vertex,ec,128,163,2.286355853,1.842439206
square,vertex,ec,128,164,2.286696334,1.845086071
square,vertex,ec,128,165,2.286896663,1.820547991
square,vertex,ec,128,166,2.287016878,1.810458521
square,vertex,ec,128,167,2.286786478,1.831992409
square,vertex,ec,128,168,2.286546109,1.825163839
square,vertex,ec,128,169,2.285965427,1.864512888
square,vertex,ec,128,170,2.286596182,1.819354712
square,vertex,ec,128,171,2.286926716,1.834010279
square,vertex,ec,128,172,2.286686318,1.846695253
square,vertex,ec,128,173,2.286996842,1.829158952
square,vertex,ec,128,174,2.286826544,1.854227166
square,vertex,ec,128,175,2.287117067,1.852891951
square,vertex,ec,128,176,2.286425944,1.863797222
square,vertex,ec,128,177,2.286496039,1.861654984
square,vertex,ec,128,178,2.286596182,1.827749048
square,vertex,ec,128,179,2.286285767,1.836762433
square,vertex,ec,128,180,2.286606197,1.804641744
square,vertex,ec,128,181,2.286225696,1.855388078
square,vertex,ec,128,182,2.286325816,1.866672489
square,vertex,ec,128,183,2.285985446,1.862898415
square,vertex,ec,128,184,2.287127086,1.83259725
square,vertex,ec,128,185,2.286666287,1.864945192
square,vertex,ec,128,186,2.286465997,1.844608463
square,vertex,ec,128,187,2.286315803,1.828897866
square,vertex,ec,128,188,2.286566138,1.864404046
square,vertex,ec,128,189,2.287618142,1.834700266
square,vertex,ec,128,190,2.286486025,1.845823259
square,vertex,ec,128,191,2.286666287,1.84298697
square,vertex,ec,128,192,2.286886646,1.857300228
square,vertex,ec,128,193,2.286976805,1.829619067
square,vertex,ec,128,194,2.286415931,1.841399263
square,vertex,ec,128,195,2.286906681,1.84365971
square,vertex,ec,128,196,2.286916698,1.817735353
square,vertex,ec,128,197,2.286465997,1.861995331
square,vertex,ec,128,198,2.287317471,1.832685235
square,vertex,ec,192,0,2.2803914,3.738137882
square,vertex,ec,192,1,2.280181338,3.804270882
square,vertex,ec,192,2,2.280221347,3.855123461
square,vertex,ec,192,3,2.280401404,3.800494654
square,vertex,ec,192,4,2.28065153,3.770584733
square,vertex,ec,192,5,2.280501448,3.787437894
square,vertex,ec,192,6,2.280121327,3.827483936
square,vertex,ec,192,7,2.280281363,3.795868393
square,vertex,ec,192,8,2.279951315,3.763217304
square,vertex,ec,192,9,2.280501448,3.811104663
square,vertex,ec,192,10,2.280521458,3.79138409
square,vertex,ec,192,11,2.280411408,3.719756792
square,vertex,ec,192,12,2.280101325,3.778751528
square,vertex,ec,192,13,2.280211345,3.799822684
square,vertex,ec,192,14,2.280471434,3.737436693
square,vertex,ec,192,15,2.280231349,3.79438266
square,vertex,ec,192,16,2.280481438,3.768799286
square,vertex,ec,192,17,2.280021317,3.788747842
square,vertex,ec,192,18,2.280361389,3.77755477
square,vertex,ec,192,19,2.2803914,3.790313621
square,vertex,ec,192,20,2.28044142,3.804279258
square,vertex,ec,192,21,2.280411408,3.780847664
square,vertex,ec,192,22,2.280281363,3.769756598
square,vertex,ec,192,23,2.280131329,3.710100636
square,vertex,ec,192,24,2.280141331,3.824789092
square,vertex,ec,192,25,2.280531463,3.753296314
square,vertex,ec,192,26,2.280611506,3.765766438
square,vertex,ec,192,27,2.280131329,3.819586244
square,vertex,ec,192,28,2.279551385,3.76555732
square,vertex,ec,192,29,2.280381396,3.829596939
square,vertex,ec,192,30,2.280101325,3.799599809
square,vertex,ec,192,31,2.280521458,3.79518117
square,vertex,ec,192,32,2.280281363,3.745874013
square,vertex,ec,192,33,2.280631518,3.670579541
square,vertex,ec,192,34,2.280721575,3.773519337
square,vertex,ec,192,35,2.280461429,3.842421898
square,vertex,ec,192,36,2.280311372,3.778550963
square,vertex,ec,192,37,2.280071321,3.783694637
square,vertex,ec,192,38,2.28027136,3.815082468
square,vertex,ec,192,39,2.280171336,3.7064408
square,vertex,ec,192,40,2.280071321,3.821714632
square,vertex,ec,192,41,2.280561478,3.741919706
square,vertex,ec,192,42,2.28027136,3.737432228
square,vertex,ec,192,43,2.280281363,3.672843147
square,vertex,ec,192,44,2.280341382,3.772620212
square,vertex,ec,192,45,2.280581489,3.793848933
square,vertex,ec,192,46,2.280251354,3.789232437
square,vertex,ec,192,47,2.280461429,3.758423101
square,vertex,ec,192,48,2.280681549,3.759197
square,vertex,ec,192,49,2.280281363,3.773470348
square,vertex,ec,192,50,2.280251354,3.753175164
square,vertex,ec,192,51,2.280431416,3.823256723
square,vertex,ec,192,52,2.280241352,3.779550412
square,vertex,ec,192,53,2.280261357,3.735499514
square,vertex,ec,192,54,2.280201342,3.736610857
square,vertex,ec,192,55,2.280411408,3.837816013
square,vertex,ec,192,56,2.280301369,3.864330839
square,vertex,ec,192,57,2.280401404,3.783445435
square,vertex,ec,192,58,2.280041318,3.799045686
square,vertex,ec,192,59,2.280411408,3.800495283
square,vertex,ec,192,60,2.280011316,3.743270536
square,vertex,ec,192,61,2.280151332,3.874348706
square,vertex,ec,192,62,2.280221347,3.806694741
square,vertex,ec,192,63,2.28006132,3.757591592
square,vertex,ec,192,64,2.280311372,3.775012544
square,vertex,ec,192,65,2.280641524,3.734693967
square,vertex,ec,192,66,2.280281363,3.741655917
square,vertex,ec,192,67,2.280721575,3.705759977
square,vertex,ec,192,68,2.280341382,3.778994843
square,vertex,ec,192,69,2.279891316,3.745569602
square,vertex,ec,192,70,2.280301369,3.85335158
square,vertex,ec,192,71,2.280301369,3.757732432
square,vertex,ec,192,72,2.280361389,3.753715433
square,vertex,ec,192,73,2.280371392,3.754912111
square,vertex,ec,192,74,2.280361389,3.782031873
square,vertex,ec,192,75,2.27971134,3.765324586
square,vertex,ec,192,76,2.280081322,3.777590608
square,vertex,ec,192,77,2.280181338,3.827658283
square,vertex,ec,192,78,2.280291366,3.811299366
square,vertex,ec,192,79,2.280501448,3.803496638
square,vertex,ec,192,80,2.280281363,3.730678408
square,vertex,ec,192,81,2.280851671,3.820230031
square,vertex,ec,192,82,2.280201342,3.775640843
square,vertex,ec,192,83,2.28044142,3.749929467
square,vertex,ec,192,84,2.280291366,3.736198479
square,vertex,ec,192,85,2.280511453,3.777120004
square,vertex,ec,192,86,2.280211345,3.797236682
square,vertex,ec,192,87,2.280381396,3.825373574
square,vertex,ec,192,88,2.279981315,3.819810003
square,vertex,ec,192,89,2.280251354,3.805148289
square,vertex,ec,192,90,2.2806015,3.787880117
square,vertex,ec,192,91,2.280101325,3.826282961
square,vertex,ec,192,92,2.280371392,3.719877968
square,vertex,ec,192,93,2.280401404,3.749928977
square,vertex,ec,192,94,2.280131329,3.815271799
square,vertex,ec,192,95,2.280541468,3.839343622
square,vertex,ec,192,96,2.280361389,3.715706094
square,vertex,ec,192,97,2.280371392,3.802864017
square,vertex,ec,192,98,2.280411408,3.770472805
square,vertex,ec,192,99,2.280531463,3.748600249
square,vertex,ec,192,100,2.280521458,3.750345855
square,vertex,ec,192,101,2.280281363,3.805887077
square,vertex,ec,192,102,2.280611506,3.795147493
square,vertex,ec,192,103,2.280311372,3.759621775
square,vertex,ec,192,104,2.280411408,3.759882918
square,vertex,ec,192,105,2.280151332,3.726900162
square,vertex,ec,192,106,2.280081322,3.748552162
square,vertex,ec,192,107,2.280101325,3.805759907
square,vertex,ec,192,108,2.279941315,3.801638067
square,vertex,ec,192,109,2.280251354,3.698719604
square,vertex,ec,192,110,2.280411408,3.74282008
square,vertex,ec,192,111,2.280491443,3.763401253
square,vertex,ec,192,112,2.280481438,3.740112224
square,vertex,ec,192,113,2.280541468,3.69260367
square,vertex,ec,192,114,2.279951315,3.729220602
square,vertex,ec,192,115,2.28099179,3.76930051
square,vertex,ec,192,116,2.280491443,3.861851989
square,vertex,ec,192,117,2.280541468,3.845686856
square,vertex,ec,192,118,2.279791326,3.832313993
square,vertex,ec,192,119,2.28019134,3.769254047
square,vertex,ec,192,120,2.279951315,3.790816846
square,vertex,ec,192,121,2.280661536,3.78235359
square,vertex,ec,192,122,2.280551473,3.804419658
square,vertex,ec,192,123,2.279961315,3.715111863
square,vertex,ec,192,124,2.280421412,3.735854322
square,vertex,ec,192,125,2.280051319,3.736094563
square,vertex,ec,192,126,2.280471434,3.767236147
square,vertex,ec,192,127,2.280181338,3.824958916
square,vertex,ec,192,128,2.28006132,3.758611436
square,vertex,ec,192,129,2.27984132,3.770134807
square,vertex,ec,192,130,2.280361389,3.789373481
square,vertex,ec,192,131,2.280261357,3.728318792
square,vertex,ec,192,132,2.2806015,3.791088827
square,vertex,ec,192,133,2.28006132,3.756934144
square,vertex,ec,192,134,2.280071321,3.832893389
square,vertex,ec,192,135,2.280671543,3.775959279
square,vertex,ec,192,136,2.280411408,3.832669613
square,vertex,ec,192,137,2.280181338,3.729228586
square,vertex,ec,192,138,2.280411408,3.774777042
square,vertex,ec,192,139,2.280381396,3.770876027
square,vertex,ec,192,140,2.2803914,3.787215876
square,vertex,ec,192,141,2.280041318,3.728712899
square,vertex,ec,192,142,2.280731582,3.807201162
square,vertex,ec,192,143,2.280181338,3.815232793
square,vertex,ec,192,144,2.279681347,3.802638759
square,vertex,ec,192,145,2.280521458,3.745191334
square,vertex,ec,192,146,2.280141331,3.769474471
square,vertex,ec,192,147,2.280071321,3.740794778
square,vertex,ec,192,148,2.280671543,3.749650664
square,vertex,ec,192,149,2.280831655,3.753804351
square,vertex,ec,192,150,2.279991315,3.776144178
square,vertex,ec,192,151,2.2803914,3.69367531
square,vertex,ec,192,152,2.280381396,3.754220241
square,vertex,ec,192,153,2.280011316,3.838392098
square,vertex,ec,192,154,2.280621512,3.800521642
square,vertex,ec,192,155,2.280151332,3.752208249
square,vertex,ec,192,156,2.280501448,3.747442042
square,vertex,ec,192,157,2.280101325,3.84454119
square,vertex,ec,192,158,2.280071321,3.763225149
square,vertex,ec,192,159,2.280521458,3.789704623
square,vertex,ec,192,160,2.280531463,3.792926315
square,vertex,ec,192,161,2.280761603,3.78135228
square,vertex,ec,192,162,2.280511453,3.804504203
square,vertex,ec,192,163,2.280021317,3.769690244
square,vertex,ec,192,164,2.280461429,3.863787564
square,vertex,ec,192,165,2.280461429,3.816919857
square,vertex,ec,192,166,2.280511453,3.809205582
square,vertex,ec,192,167,2.280711569,3.67969354
square,vertex,ec,192,168,2.280591495,3.786584501
square,vertex,ec,192,169,2.280421412,3.784515619
square,vertex,ec,192,170,2.28006132,3.872382261
square,vertex,ec,192,171,2.28006132,3.703154841
square,vertex,ec,192,172,2.280371392,3.846069525
square,vertex,ec,192,173,2.280091323,3.83593707
square,vertex,ec,192,174,2.280081322,3.806172057
square,vertex,ec,192,175,2.280431416,3.801565493
square,vertex,ec,192,176,2.280551473,3.832128918
square,vertex,ec,192,177,2.280351385,3.78984143
square,vertex,ec,192,178,2.280371392,3.799255164
square,vertex,ec,192,179,2.280481438,3.807651629
square,vertex,ec,192,180,2.280491443,3.781120074
square,vertex,ec,192,181,2.279791326,3.760000269
square,vertex,ec,192,182,2.280151332,3.811969761
square,vertex,ec,192,183,2.280181338,3.772888604
square,vertex,ec,192,184,2.280211345,3.813680364
square,vertex,ec,192,185,2.280221347,3.790441074
square,vertex,ec,192,186,2.280021317,3.808142996
square,vertex,ec,192,187,2.280571484,3.753138334
square,vertex,ec,192,188,2.280091323,3.778745566
square,vertex,ec,192,189,2.280311372,3.83941578
square,vertex,ec,192,190,2.280321375,3.790647056
square,vertex,ec,192,191,2.280231349,3.727130077
square,vertex,ec,192,192,2.280121327,3.733713968
square,vertex,ec,192,193,2.280491443,3.813289503
square,vertex,ec,192,194,2.280611506,3.830089927
square,vertex,ec,192,195,2.280541468,3.824855144
square,vertex,ec,192,196,2.280691555,3.710904405
square,vertex,ec,192,197,2.280081322,3.732807498
square,vertex,ec,192,198,2.280511453,3.709914441
square,vertex,ec,192,199,2.280281363,3.782191292
square,vertex,ec,256,0,2.278041539,5.823586284
square,vertex,ec,256,1,2.277741427,5.96408241
square,vertex,ec,256,2,2.277701418,5.983763606
square,vertex,ec,256,3,2.27779144,5.933546089
square,vertex,ec,256,4,2.278241658,5.802308602
square,vertex,ec,256,5,2.27779144,5.98890938
square,vertex,ec,256,6,2.27808156,5.947054666
square,vertex,ec,256,7,2.278051544,5.886569808
square,vertex,ec,256,8,2.277891473,5.829757303
square,vertex,ec,256,9,2.277501394,5.976273905
square,vertex,ec,256,10,2.278111577,5.93925793
square,vertex,ec,256,11,2.278141594,5.949606857
square,vertex,ec,256,12,2.278131588,6.036660451
square,vertex,ec,256,13,2.278361746,5.935791427
square,vertex,ec,256,14,2.278041539,5.850176887
square,vertex,ec,256,15,2.278131588,5.880069602
square,vertex,ec,256,16,2.278411786,6.023744099
square,vertex,ec,256,17,2.277551397,6.000784759
square,vertex,ec,256,18,2.278171612,5.866267295
square,vertex,ec,256,19,2.278021529,5.918572304
square,vertex,ec,256,20,2.277531395,5.967778398
square,vertex,ec,256,21,2.278011524,5.964093525
square,vertex,ec,256,22,2.277511394,6.024241308
square,vertex,ec,256,23,2.277881469,5.907369638
square,vertex,ec,256,24,2.278031534,5.946188557
square,vertex,ec,256,25,2.278351738,6.047380552
square,vertex,ec,256,26,2.278101571,5.871754684
square,vertex,ec,256,27,2.277861462,6.017438527
square,vertex,ec,256,28,2.277951497,6.050431709
square,vertex,ec,256,29,2.277991515,5.960738528
square,vertex,ec,256,30,2.27845182,5.789916914
square,vertex,ec,256,31,2.277971506,5.861494415
square,vertex,ec,256,32,2.277751429,6.021607681
square,vertex,ec,256,33,2.277941493,5.819679487
square,vertex,ec,256,34,2.277991515,5.945704789
square,vertex,ec,256,35,2.278121582,5.960539291
square,vertex,ec,256,36,2.278241658,5.910494513
square,vertex,ec,256,37,2.277901477,5.976622228
square,vertex,ec,256,38,2.278061549,5.944738353
square,vertex,ec,256,39,2.277641407,5.861899652
square,vertex,ec,256,40,2.27800152,5.915431303
square,vertex,ec,256,41,2.277851459,5.910488143
square,vertex,ec,256,42,2.277831452,5.961075117
square,vertex,ec,256,43,2.277621404,5.887375218
square,vertex,ec,256,44,2.277761432,6.02408498
square,vertex,ec,256,45,2.277491394,5.992736392
square,vertex,ec,256,46,2.277731425,5.960501787
square,vertex,ec,256,47,2.277961501,5.946181831
square,vertex,ec,256,48,2.278161606,5.921066734
square,vertex,ec,256,49,2.277951497,5.933790319
square,vertex,ec,256,50,2.278411786,5.890968657
square,vertex,ec,256,51,2.278501865,5.835784023
square,vertex,ec,256,52,2.278381762,5.894135199
square,vertex,ec,256,53,2.277581399,5.902502723
square,vertex,ec,256,54,2.277941493,5.96890929
square,vertex,ec,256,55,2.277941493,5.83777997
square,vertex,ec,256,56,2.278361746,6.027775547
square,vertex,ec,256,57,2.278071555,5.982201428
square,vertex,ec,256,58,2.277991515,5.897030534
square,vertex,ec,256,59,2.277471394,6.002489461
square,vertex,ec,256,60,2.278121582,6.00884271
square,vertex,ec,256,61,2.278041539,6.005973186
square,vertex,ec,256,62,2.277961501,5.895169161
square,vertex,ec,256,63,2.277961501,6.075429894
square,vertex,ec,256,64,2.277741427,5.932736903
square,vertex,ec,256,65,2.277541396,6.032731613
square,vertex,ec,256,66,2.278011524,6.083780957
square,vertex,ec,256,67,2.278111577,5.811118987
square,vertex,ec,256,68,2.277931489,5.905060115
square,vertex,ec,256,69,2.278101571,5.784450324
square,vertex,ec,256,70,2.277671412,5.9589948
square,vertex,ec,256,71,2.277891473,5.981180456
square,vertex,ec,256,72,2.278321715,5.874604193
square,vertex,ec,256,73,2.277731425,5.960517777
square,vertex,ec,256,74,2.277741427,5.934947049
square,vertex,ec,256,75,2.277731425,5.978904976
square,vertex,ec,256,76,2.277241416,6.018680498
square,vertex,ec,256,77,2.278021529,5.933970201
square,vertex,ec,256,78,2.278071555,5.904413674
square,vertex,ec,256,79,2.277741427,5.843406118
square,vertex,ec,256,80,2.277621404,6.048051751
square,vertex,ec,256,81,2.277801443,6.006131633
square,vertex,ec,256,82,2.277961501,5.840964851
square,vertex,ec,256,83,2.277951497,5.909908634
square,vertex,ec,256,84,2.277901477,5.976695168
square,vertex,ec,256,85,2.278201631,5.854588851
square,vertex,ec,256,86,2.278441812,5.872236706
square,vertex,ec,256,87,2.277991515,6.001868032
square,vertex,ec,256,88,2.278011524,5.842590795
square,vertex,ec,256,89,2.278111577,6.126404361
square,vertex,ec,256,90,2.278021529,5.961233806
square,vertex,ec,256,91,2.278401778,6.00987875
square,vertex,ec,256,92,2.278021529,5.943054044
square,vertex,ec,256,93,2.277681414,5.950078161
square,vertex,ec,256,94,2.27798151,5.932629563
square,vertex,ec,256,95,2.278101571,5.800647859
square,vertex,ec,256,96,2.277891473,5.881212625
square,vertex,ec,256,97,2.278061549,5.936723385
square,vertex,ec,256,98,2.278221644,5.910727951
square,vertex,ec,256,99,2.278221644,5.875380403
square,vertex,ec,256,100,2.278221644,5.913164369
square,vertex,ec,256,101,2.277871466,5.918990352
square,vertex,ec,256,102,2.277841456,5.837944232
square,vertex,ec,256,103,2.277631406,5.942844042
square,vertex,ec,256,104,2.277631406,5.886391567
square,vertex,ec,256,105,2.2781516,5.953695531
square,vertex,ec,256,106,2.277931489,5.956322302
square,vertex,ec,256,107,2.277891473,5.905432963
square,vertex,ec,256,108,2.278031534,5.910219446
square,vertex,ec,256,109,2.27860196,5.863883848
square,vertex,ec,256,110,2.2781516,5.997425869
square,vertex,ec,256,111,2.277361398,5.905040892
square,vertex,ec,256,112,2.277701418,5.904040795
square,vertex,ec,256,113,2.27771142,5.903402609
square,vertex,ec,256,114,2.278351738,5.912968408
square,vertex,ec,256,115,2.277731425,5.910378687
square,vertex,ec,256,116,2.277871466,5.972722475
square,vertex,ec,256,117,2.277441394,5.987704143
square,vertex,ec,256,118,2.277731425,5.960231286
square,vertex,ec,256,119,2.278331723,5.871540586
square,vertex,ec,256,120,2.277691416,5.930103505
square,vertex,ec,256,121,2.278061549,5.971334197
square,vertex,ec,256,122,2.277931489,5.889526285
square,vertex,ec,256,123,2.277811446,5.9606611
square,vertex,ec,256,124,2.278291693,5.95863668
square,vertex,ec,256,125,2.278041539,5.853612707
square,vertex,ec,256,126,2.278071555,5.887068442
square,vertex,ec,256,127,2.278131588,5.907907068
square,vertex,ec,256,128,2.27800152,5.93048682
square,vertex,ec,256,129,2.278291693,5.850422635
square,vertex,ec,256,130,2.278221644,5.927807922
square,vertex,ec,256,131,2.27839177,5.957467306
square,vertex,ec,256,132,2.278321715,6.000261916
square,vertex,ec,256,133,2.277931489,5.874780692
square,vertex,ec,256,134,2.2783017,5.93599076
square,vertex,ec,256,135,2.277751429,5.97158843
square,vertex,ec,256,136,2.27727141,5.907854536
square,vertex,ec,256,137,2.277831452,5.860016042
square,vertex,ec,256,138,2.277721422,5.983688795
square,vertex,ec,256,139,2.277921485,5.913174826
square,vertex,ec,256,140,2.27798151,5.927102073
square,vertex,ec,256,141,2.277991515,6.01599085
square,vertex,ec,256,142,2.277951497,6.024771953
square,vertex,ec,256,143,2.277681414,5.891626154
square,vertex,ec,256,144,2.277901477,5.868974631
square,vertex,ec,256,145,2.278131588,5.890491555
square,vertex,ec,256,146,2.277691416,5.921177318
square,vertex,ec,256,147,2.277881469,5.915190208
square,vertex,ec,256,148,2.277691416,5.945658242
square,vertex,ec,256,149,2.27808156,5.944371324
square,vertex,ec,256,150,2.277521395,5.881093863
square,vertex,ec,256,151,2.27779144,5.778895178
square,vertex,ec,256,152,2.277781437,5.977895982
square,vertex,ec,256,153,2.277821449,6.033044419
square,vertex,ec,256,154,2.278021529,5.963745345
square,vertex,ec,256,155,2.277751429,5.95686534
square,vertex,ec,256,156,2.277611403,5.982144923
square,vertex,ec,256,157,2.278141594,5.994574177
square,vertex,ec,256,158,2.277481394,5.905769617
square,vertex,ec,256,159,2.278201631,5.95339155
square,vertex,ec,256,160,2.277581399,5.988890099
square,vertex,ec,256,161,2.278141594,5.907962501
square,vertex,ec,256,162,2.278321715,5.924625171
square,vertex,ec,256,163,2.278121582,5.863362037
square,vertex,ec,256,164,2.278361746,5.919579818
square,vertex,ec,256,165,2.277901477,5.791799322
square,vertex,ec,256,166,2.278221644,6.017570233
square,vertex,ec,256,167,2.278051544,5.888184574
square,vertex,ec,256,168,2.277871466,5.89816189
square,vertex,ec,256,169,2.277751429,6.037816587
square,vertex,ec,256,170,2.278071555,5.955838047
square,vertex,ec,256,171,2.278011524,5.961296291
square,vertex,ec,256,172,2.277631406,5.92364403
square,vertex,ec,256,173,2.277951497,5.950779258
square,vertex,ec,256,174,2.278091566,6.050027785
square,vertex,ec,256,175,2.278211638,5.828370367
square,vertex,ec,256,176,2.277551397,5.875596633
square,vertex,ec,256,177,2.27771142,5.92582775
square,vertex,ec,256,178,2.277891473,6.037140967
square,vertex,ec,256,179,2.278171612,5.815036826
square,vertex,ec,256,180,2.27771142,6.021660176
square,vertex,ec,256,181,2.277871466,5.997603014
square,vertex,ec,256,182,2.278471838,5.895869488
square,vertex,ec,256,183,2.278121582,5.915003579
square,vertex,ec,256,184,2.278291693,5.88415163
square,vertex,ec,256,185,2.278371754,5.868957797
square,vertex,ec,256,186,2.277971506,5.892925568
square,vertex,ec,256,187,2.277741427,5.947127132
square,vertex,ec,256,188,2.278171612,5.835495364
square,vertex,ec,256,189,2.278091566,5.922680748
square,vertex,ec,256,190,2.277621404,5.909338903
square,vertex,ec,256,191,2.278031534,5.948535952
square,vertex,ec,256,192,2.278261672,5.886580411
square,vertex,ec,256,193,2.278371754,5.829317137
square,vertex,ec,256,194,2.278561921,5.927756518
square,vertex,ec,256,195,2.278491856,5.946237839
square,vertex,ec,256,196,2.27860196,5.891890126
square,vertex,ec,256,197,2.277861462,5.94582692
square,vertex,ec,256,198,2.278121582,6.055507607
square,vertex,ec,256,199,2.277771435,6.072866104
square,vertex,ec,384,0,2.274657317,12.12089457
square,vertex,ec,384,1,2.274737473,12.08394848
square,vertex,ec,384,2,2.27462726,11.90571575
square,vertex,ec,384,3,2.274446935,12.23657874
square,vertex,ec,384,4,2.274787573,12.3312287
square,vertex,ec,384,5,2.274497023,11.75687654
square,vertex,ec,384,6,2.27462726,12.31566929
square,vertex,ec,384,7,2.274687375,11.90171401
square,vertex,ec,384,8,2.274487005,12.39649221
square,vertex,ec,384,9,2.274857717,12.06030608
square,vertex,ec,384,10,2.27446697,11.95142078
square,vertex,ec,384,11,2.274206547,12.326302
square,vertex,ec,384,12,2.274657317,12.1056187
square,vertex,ec,384,13,2.274446935,12.23244727
square,vertex,ec,384,14,2.274446935,12.41461509
square,vertex,ec,384,15,2.274897801,12.06331725
square,vertex,ec,384,16,2.274827655,11.93830855
square,vertex,ec,384,17,2.274336751,11.89823218
square,vertex,ec,384,18,2.274577167,12.06410914
square,vertex,ec,384,19,2.274487005,12.39411257
square,vertex,ec,384,20,2.274777553,12.36813479
square,vertex,ec,384,21,2.274777553,11.97054684
square,vertex,ec,384,22,2.274737473,11.99468068
square,vertex,ec,384,23,2.274697394,12.19614789
square,vertex,ec,384,24,2.27462726,12.25327325
square,vertex,ec,384,25,2.27455713,12.40706984
square,vertex,ec,384,26,2.274547112,12.20340758
square,vertex,ec,384,27,2.274787573,11.85481171
square,vertex,ec,384,28,2.274637279,12.22296604
square,vertex,ec,384,29,2.27455713,12.23708028
square,vertex,ec,384,30,2.274446935,11.75279662
square,vertex,ec,384,31,2.27439685,12.45659688
square,vertex,ec,384,32,2.274537094,11.75232809
square,vertex,ec,384,33,2.274547112,12.002621
square,vertex,ec,384,34,2.27462726,12.34778593
square,vertex,ec,384,35,2.274416884,12.10109651
square,vertex,ec,384,36,2.274707414,12.10937491
square,vertex,ec,384,37,2.274456953,12.1282995
square,vertex,ec,384,38,2.27439685,12.11079376
square,vertex,ec,384,39,2.274226577,12.44456131
square,vertex,ec,384,40,2.274256623,12.14193141
square,vertex,ec,384,41,2.27488778,11.9671115
square,vertex,ec,384,42,2.274657317,11.86776646
square,vertex,ec,384,43,2.274346767,12.18516364
square,vertex,ec,384,44,2.274326735,12.17449293
square,vertex,ec,384,45,2.274547112,12.19812676
square,vertex,ec,384,46,2.274456953,11.84427416
square,vertex,ec,384,47,2.274737473,12.00066984
square,vertex,ec,384,48,2.274577167,12.15248181
square,vertex,ec,384,49,2.274637279,11.96198384
square,vertex,ec,384,50,2.27446697,12.12198428
square,vertex,ec,384,51,2.274527076,12.36059097
square,vertex,ec,384,52,2.274436918,12.20699992
square,vertex,ec,384,53,2.274817634,12.256798
square,vertex,ec,384,54,2.274897801,11.90094392
square,vertex,ec,384,55,2.27488778,12.11859492
square,vertex,ec,384,56,2.274847696,11.91516963
square,vertex,ec,384,57,2.274547112,12.06426612
square,vertex,ec,384,58,2.274667336,12.09358546
square,vertex,ec,384,59,2.274446935,11.81172327
square,vertex,ec,384,60,2.27455713,12.04163504
square,vertex,ec,384,61,2.274667336,12.09080044
square,vertex,ec,384,62,2.274687375,11.85669106
square,vertex,ec,384,63,2.274657317,12.06630696
square,vertex,ec,384,64,2.274647298,12.28414381
square,vertex,ec,384,65,2.27462726,12.17958821
square,vertex,ec,384,66,2.27439685,11.98039538
square,vertex,ec,384,67,2.274817634,12.09892623
square,vertex,ec,384,68,2.274216562,11.53926607
square,vertex,ec,384,69,2.274757512,11.79042312
square,vertex,ec,384,70,2.274607223,12.04909054
square,vertex,ec,384,71,2.274436918,12.15451198
square,vertex,ec,384,72,2.274416884,12.2952932
square,vertex,ec,384,73,2.2741064,12.06415515
square,vertex,ec,384,74,2.275098243,12.03919185
square,vertex,ec,384,75,2.274857717,12.18191615
square,vertex,ec,384,76,2.274567149,11.96283303
square,vertex,ec,384,77,2.2743668,12.3068656
square,vertex,ec,384,78,2.274717433,12.0425078
square,vertex,ec,384,79,2.274547112,11.97597598
square,vertex,ec,384,80,2.274316718,12.03464376
square,vertex,ec,384,81,2.274727453,12.23015894
square,vertex,ec,384,82,2.274777553,12.17908869
square,vertex,ec,384,83,2.274787573,12.18591302
square,vertex,ec,384,84,2.274537094,11.6280591
square,vertex,ec,384,85,2.274857717,11.97208752
square,vertex,ec,384,86,2.274707414,12.61796026
square,vertex,ec,384,87,2.274276655,12.63054562
square,vertex,ec,384,88,2.27450704,12.33591878
square,vertex,ec,384,89,2.274797593,12.26152455
square,vertex,ec,384,90,2.274436918,12.22422645
square,vertex,ec,384,91,2.274416884,12.19286227
square,vertex,ec,384,92,2.274767533,12.18792486
square,vertex,ec,384,93,2.274476987,11.94976096
square,vertex,ec,384,94,2.27462726,11.90933339
square,vertex,ec,384,95,2.274897801,11.92916628
square,vertex,ec,384,96,2.274797593,12.1249116
square,vertex,ec,384,97,2.274567149,11.67139241
square,vertex,ec,384,98,2.274406867,11.96718021
square,vertex,ec,384,99,2.274717433,12.13580633
square,vertex,ec,384,100,2.275188454,11.92578206
square,vertex,ec,384,101,2.274567149,12.18509313
square,vertex,ec,384,102,2.275188454,11.81200088
square,vertex,ec,384,103,2.274286671,12.72689626
square,vertex,ec,384,104,2.274617241,12.06753249
square,vertex,ec,384,105,2.274717433,12.30246378
square,vertex,ec,384,106,2.274436918,12.64261797
square,vertex,ec,384,107,2.274927865,12.03320843
