lattice_type,variant,L,bootstrap,Tc
triangular,ec,256,17,3.653771143
triangular,ec,256,18,3.654070156
triangular,ec,256,19,3.653611689
triangular,ec,256,20,3.65370138
triangular,ec,256,21,3.654349279
triangular,ec,256,22,3.654648387
triangular,ec,256,23,3.654070156
triangular,ec,256,24,3.653342643
triangular,ec,256,25,3.653711346
triangular,ec,256,26,3.654149901
triangular,ec,256,27,3.654787987
triangular,ec,256,28,3.654718186
triangular,ec,256,29,3.65422965
triangular,ec,256,30,3.653870808
triangular,ec,256,31,3.653900709
triangular,ec,256,32,3.654389157
triangular,ec,256,33,3.653890742
triangular,ec,256,34,3.653462214
triangular,ec,256,35,3.653890742
triangular,ec,256,36,3.654419067
triangular,ec,256,37,3.653801042
triangular,ec,256,38,3.653541933
triangular,ec,256,39,3.653870808
triangular,ec,256,40,3.654259556
triangular,ec,256,41,3.654070156
triangular,ec,256,42,3.653791076
triangular,ec,256,43,3.653651551
triangular,ec,256,44,3.65375121
triangular,ec,256,45,3.654289463
triangular,ec,256,46,3.654638416
triangular,ec,256,47,3.654129965
triangular,ec,256,48,3.65405022
triangular,ec,256,49,3.654309402
triangular,ec,256,50,3.65393061
triangular,ec,256,51,3.654249587
triangular,ec,256,52,3.654189775
triangular,ec,256,53,3.654169838
triangular,ec,256,54,3.65393061
triangular,ec,256,55,3.654249587
triangular,ec,256,56,3.65397048
triangular,ec,256,57,3.653731278
triangular,ec,256,58,3.654239619
triangular,ec,256,59,3.654209712
triangular,ec,256,60,3.653601724
triangular,ec,256,61,3.653990414
triangular,ec,256,62,3.65405022
triangular,ec,256,63,3.654020317
triangular,ec,256,64,3.654149901
triangular,ec,256,65,3.654060188
triangular,ec,256,66,3.654299433
triangular,ec,256,67,3.654219681
triangular,ec,256,68,3.654478886
triangular,ec,256,69,3.654289463
triangular,ec,256,70,3.65432934
triangular,ec,256,71,3.654080124
triangular,ec,256,72,3.654359249
triangular,ec,256,73,3.654169838
triangular,ec,256,74,3.653661517
triangular,ec,256,75,3.65433931
triangular,ec,256,76,3.654000382
triangular,ec,256,77,3.65410006
triangular,ec,256,78,3.654060188
triangular,ec,256,79,3.654219681
triangular,ec,256,80,3.654548679
triangular,ec,256,81,3.654080124
triangular,ec,256,82,3.654289463
triangular,ec,256,83,3.65393061
triangular,ec,256,84,3.65422965
triangular,ec,256,85,3.654488857
triangular,ec,256,86,3.653811008
triangular,ec,256,87,3.653781109
triangular,ec,256,88,3.654110028
triangular,ec,256,89,3.654020317
triangular,ec,256,90,3.653920643
triangular,ec,256,91,3.654020317
triangular,ec,256,92,3.654359249
triangular,ec,256,93,3.654458946
triangular,ec,256,94,3.654439006
triangular,ec,256,95,3.653651551
triangular,ec,256,96,3.653840908
triangular,ec,256,97,3.654758072
triangular,ec,256,98,3.653641586
triangular,ec,256,99,3.654209712
triangular,ec,256,100,3.6547481
triangular,ec,256,101,3.653990414
triangular,ec,256,102,3.653522003
triangular,ec,256,103,3.654439006
triangular,ec,256,104,3.653691414
triangular,ec,256,105,3.653900709
triangular,ec,256,106,3.653840908
triangular,ec,256,107,3.653402427
triangular,ec,256,108,3.654090092
triangular,ec,256,109,3.653860842
triangular,ec,256,110,3.654349279
triangular,ec,256,111,3.654698243
triangular,ec,256,112,3.654040252
triangular,ec,256,113,3.65432934
triangular,ec,256,114,3.654219681
triangular,ec,256,115,3.654279494
triangular,ec,256,116,3.65432934
triangular,ec,256,117,3.654439006
triangular,ec,256,118,3.654010349
triangular,ec,256,119,3.65405022
triangular,ec,256,120,3.653980447
triangular,ec,256,121,3.654080124
triangular,ec,256,122,3.654080124
triangular,ec,256,123,3.654409097
triangular,ec,256,124,3.653950545
triangular,ec,256,125,3.653581793
triangular,ec,256,126,3.653950545
triangular,ec,256,127,3.654219681
triangular,ec,256,128,3.654528738
triangular,ec,256,129,3.654149901
triangular,ec,256,130,3.653820975
triangular,ec,256,131,3.65397048
triangular,ec,256,132,3.653621655
triangular,ec,256,133,3.653591758
triangular,ec,256,134,3.654448976
triangular,ec,256,135,3.654389157
triangular,ec,256,136,3.654030285
triangular,ec,256,137,3.654448976
triangular,ec,256,138,3.654169838
triangular,ec,256,139,3.654040252
triangular,ec,256,140,3.654558649
triangular,ec,256,141,3.653950545
triangular,ec,256,142,3.65410006
triangular,ec,256,143,3.654219681
triangular,ec,256,144,3.654359249
triangular,ec,256,145,3.653900709
triangular,ec,256,146,3.654468916
triangular,ec,256,147,3.654488857
triangular,ec,256,148,3.654110028
triangular,ec,256,149,3.65433931
triangular,ec,256,150,3.654060188
triangular,ec,256,151,3.654169838
triangular,ec,256,152,3.654349279
triangular,ec,256,153,3.654159869
triangular,ec,256,154,3.654000382
triangular,ec,256,155,3.654070156
triangular,ec,256,156,3.654379188
triangular,ec,256,157,3.654110028
triangular,ec,256,158,3.653910676
triangular,ec,256,159,3.65397048
triangular,ec,256,160,3.654478886
triangular,ec,256,161,3.653621655
triangular,ec,256,162,3.653980447
triangular,ec,256,163,3.653940578
triangular,ec,256,164,3.653900709
triangular,ec,256,165,3.653412392
triangular,ec,256,166,3.654259556
triangular,ec,256,167,3.653522003
triangular,ec,256,168,3.653950545
triangular,ec,256,169,3.654010349
triangular,ec,256,170,3.654817903
triangular,ec,256,171,3.653512038
triangular,ec,256,172,3.653980447
triangular,ec,256,173,3.654379188
triangular,ec,256,174,3.653203153
triangular,ec,256,175,3.654010349
triangular,ec,256,176,3.653950545
triangular,ec,256,177,3.653591758
triangular,ec,256,178,3.65433931
triangular,ec,256,179,3.65393061
triangular,ec,256,180,3.654000382
triangular,ec,256,181,3.653880775
triangular,ec,256,182,3.653860842
triangular,ec,256,183,3.653681448
triangular,ec,256,184,3.654309402
triangular,ec,256,185,3.653243006
triangular,ec,256,186,3.653860842
triangular,ec,256,187,3.653761177
triangular,ec,256,188,3.654199744
triangular,ec,256,189,3.65397048
triangular,ec,256,190,3.654349279
triangular,ec,256,191,3.654429036
triangular,ec,256,192,3.65405022
triangular,ec,256,193,3.654548679
triangular,ec,256,194,3.654020317
triangular,ec,256,195,3.654259556
triangular,ec,256,196,3.654488857
triangular,ec,256,197,3.654149901
triangular,ec,256,198,3.653870808
triangular,ec,256,199,3.653801042
triangular,ec,384,0,3.650005191
triangular,ec,384,1,3.650134843
triangular,ec,384,2,3.649626262
triangular,ec,384,3,3.649905466
triangular,ec,384,4,3.649716001
triangular,ec,384,5,3.649905466
triangular,ec,384,6,3.649985246
triangular,ec,384,7,3.64992541
triangular,ec,384,8,3.650075003
triangular,ec,384,9,3.649935383
triangular,ec,384,10,3.649735944
triangular,ec,384,11,3.65025453
triangular,ec,384,12,3.649915438
triangular,ec,384,13,3.649885521
triangular,ec,384,14,3.649586379
triangular,ec,384,15,3.650234581
triangular,ec,384,16,3.64937701
triangular,ec,384,17,3.649606321
triangular,ec,384,18,3.649755887
triangular,ec,384,19,3.650065029
triangular,ec,384,20,3.65015479
triangular,ec,384,21,3.649636233
triangular,ec,384,22,3.649845633
triangular,ec,384,23,3.649606321
triangular,ec,384,24,3.650164764
triangular,ec,384,25,3.649287287
triangular,ec,384,26,3.649636233
triangular,ec,384,27,3.650274478
triangular,ec,384,28,3.650025137
triangular,ec,384,29,3.649636233
triangular,ec,384,30,3.649676117
triangular,ec,384,31,3.650134843
triangular,ec,384,32,3.649386979
triangular,ec,384,33,3.650194685
triangular,ec,384,34,3.649576409
triangular,ec,384,35,3.650065029
triangular,ec,384,36,3.650134843
triangular,ec,384,37,3.649536527
triangular,ec,384,38,3.649656175
triangular,ec,384,39,3.649935383
triangular,ec,384,40,3.649686088
triangular,ec,384,41,3.649915438
triangular,ec,384,42,3.650284453
triangular,ec,384,43,3.649975273
triangular,ec,384,44,3.65015479
triangular,ec,384,45,3.649745916
triangular,ec,384,46,3.649955328
triangular,ec,384,47,3.6499653
triangular,ec,384,48,3.64977583
triangular,ec,384,49,3.650045083
triangular,ec,384,50,3.650005191
triangular,ec,384,51,3.649636233
triangular,ec,384,52,3.649845633
triangular,ec,384,53,3.649975273
triangular,ec,384,54,3.650025137
triangular,ec,384,55,3.649755887
triangular,ec,384,56,3.65044405
triangular,ec,384,57,3.649646204
triangular,ec,384,58,3.650384199
triangular,ec,384,59,3.649576409
triangular,ec,384,60,3.649915438
triangular,ec,384,61,3.649556468
triangular,ec,384,62,3.650114896
triangular,ec,384,63,3.649995219
triangular,ec,384,64,3.650274478
triangular,ec,384,65,3.649935383
triangular,ec,384,66,3.650424099
triangular,ec,384,67,3.650005191
triangular,ec,384,68,3.649905466
triangular,ec,384,69,3.649536527
triangular,ec,384,70,3.650005191
triangular,ec,384,71,3.649536527
triangular,ec,384,72,3.650114896
triangular,ec,384,73,3.649835661
triangular,ec,384,74,3.649735944
triangular,ec,384,75,3.649845633
triangular,ec,384,76,3.649426857
triangular,ec,384,77,3.649666146
triangular,ec,384,78,3.6499653
triangular,ec,384,79,3.65015479
triangular,ec,384,80,3.649865577
triangular,ec,384,81,3.650194685
triangular,ec,384,82,3.650094949
triangular,ec,384,83,3.65012487
triangular,ec,384,84,3.649646204
triangular,ec,384,85,3.650314376
triangular,ec,384,86,3.649795773
triangular,ec,384,87,3.65003511
triangular,ec,384,88,3.650015164
triangular,ec,384,89,3.649755887
triangular,ec,384,90,3.650015164
triangular,ec,384,91,3.650334325
triangular,ec,384,92,3.650055056
triangular,ec,384,93,3.649885521
triangular,ec,384,94,3.650065029
triangular,ec,384,95,3.650104923
triangular,ec,384,96,3.649765859
triangular,ec,384,97,3.650204659
triangular,ec,384,98,3.649825689
triangular,ec,384,99,3.650075003
triangular,ec,384,100,3.650234581
triangular,ec,384,101,3.649875549
triangular,ec,384,102,3.649995219
triangular,ec,384,103,3.650184712
triangular,ec,384,104,3.650304402
triangular,ec,384,105,3.649855605
triangular,ec,384,106,3.650294427
triangular,ec,384,107,3.650055056
triangular,ec,384,108,3.649566438
triangular,ec,384,109,3.649995219
triangular,ec,384,110,3.650055056
triangular,ec,384,111,3.650094949
triangular,ec,384,112,3.649825689
triangular,ec,384,113,3.649815717
triangular,ec,384,114,3.650214633
triangular,ec,384,115,3.649975273
triangular,ec,384,116,3.649885521
triangular,ec,384,117,3.649725973
triangular,ec,384,118,3.650144817
triangular,ec,384,119,3.649696059
triangular,ec,384,120,3.650164764
triangular,ec,384,121,3.649765859
triangular,ec,384,122,3.650055056
triangular,ec,384,123,3.649825689
triangular,ec,384,124,3.649606321
triangular,ec,384,125,3.650234581
triangular,ec,384,126,3.65012487
triangular,ec,384,127,3.649566438
triangular,ec,384,128,3.649416888
triangular,ec,384,129,3.649606321
triangular,ec,384,130,3.650503902
triangular,ec,384,131,3.649735944
triangular,ec,384,132,3.649975273
triangular,ec,384,133,3.650055056
triangular,ec,384,134,3.649995219
triangular,ec,384,135,3.650533829
triangular,ec,384,136,3.650094949
triangular,ec,384,137,3.649396949
triangular,ec,384,138,3.649905466
triangular,ec,384,139,3.649646204
triangular,ec,384,140,3.649646204
triangular,ec,384,141,3.649646204
triangular,ec,384,142,3.650234581
triangular,ec,384,143,3.64977583
triangular,ec,384,144,3.649955328
triangular,ec,384,145,3.64992541
triangular,ec,384,146,3.649995219
triangular,ec,384,147,3.650055056
triangular,ec,384,148,3.650274478
triangular,ec,384,149,3.649646204
triangular,ec,384,150,3.650094949
triangular,ec,384,151,3.649995219
triangular,ec,384,152,3.649536527
triangular,ec,384,153,3.649835661
triangular,ec,384,154,3.649995219
triangular,ec,384,155,3.650104923
triangular,ec,384,156,3.649735944
triangular,ec,384,157,3.650005191
triangular,ec,384,158,3.650025137
triangular,ec,384,159,3.650075003
triangular,ec,384,160,3.649815717
triangular,ec,384,161,3.649686088
triangular,ec,384,162,3.649855605
triangular,ec,384,163,3.650015164
triangular,ec,384,164,3.650294427
triangular,ec,384,165,3.650075003
triangular,ec,384,166,3.64992541
triangular,ec,384,167,3.649855605
triangular,ec,384,168,3.649686088
triangular,ec,384,169,3.649735944
triangular,ec,384,170,3.650025137
triangular,ec,384,171,3.649656175
triangular,ec,384,172,3.649735944
triangular,ec,384,173,3.650005191
triangular,ec,384,174,3.649825689
triangular,ec,384,175,3.649446797
triangular,ec,384,176,3.649975273
triangular,ec,384,177,3.649825689
triangular,ec,384,178,3.650214633
triangular,ec,384,179,3.650244556
triangular,ec,384,180,3.649875549
triangular,ec,384,181,3.649875549
triangular,ec,384,182,3.650114896
triangular,ec,384,183,3.64977583
triangular,ec,384,184,3.649835661
triangular,ec,384,185,3.649945355
triangular,ec,384,186,3.649566438
triangular,ec,384,187,3.650324351
triangular,ec,384,188,3.650274478
triangular,ec,384,189,3.649955328
triangular,ec,384,190,3.649975273
triangular,ec,384,191,3.650164764
triangular,ec,384,192,3.649945355
triangular,ec,384,193,3.649745916
triangular,ec,384,194,3.649985246
triangular,ec,384,195,3.650224607
triangular,ec,384,196,3.649805745
triangular,ec,384,197,3.65003511
triangular,ec,384,198,3.649815717
triangular,ec,384,199,3.649805745
triangular,ec,512,0,3.647694043
triangular,ec,512,1,3.64779392
triangular,ec,512,2,3.648013669
triangular,ec,512,3,3.647584185
triangular,ec,512,4,3.647694043
triangular,ec,512,5,3.647414416
triangular,ec,512,6,3.647514278
triangular,ec,512,7,3.647514278
triangular,ec,512,8,3.647504292
triangular,ec,512,9,3.647983702
triangular,ec,512,10,3.647893803
triangular,ec,512,11,3.647614145
triangular,ec,512,12,3.647474333
triangular,ec,512,13,3.64740443
triangular,ec,512,14,3.647813896
triangular,ec,512,15,3.648043637
triangular,ec,512,16,3.647244664
triangular,ec,512,17,3.647873826
triangular,ec,512,18,3.647344516
triangular,ec,512,19,3.647624132
triangular,ec,512,20,3.647983702
triangular,ec,512,21,3.647743981
triangular,ec,512,22,3.647364487
triangular,ec,512,23,3.647484319
triangular,ec,512,24,3.647434388
triangular,ec,512,25,3.647833873
triangular,ec,512,26,3.647694043
triangular,ec,512,27,3.647554224
triangular,ec,512,28,3.647484319
triangular,ec,512,29,3.647544238
triangular,ec,512,30,3.647933758
triangular,ec,512,31,3.647724006
triangular,ec,512,32,3.64779392
triangular,ec,512,33,3.647664081
triangular,ec,512,34,3.647753969
triangular,ec,512,35,3.647364487
triangular,ec,512,36,3.647354502
triangular,ec,512,37,3.647194739
triangular,ec,512,38,3.647374473
triangular,ec,512,39,3.647354502
triangular,ec,512,40,3.647474333
triangular,ec,512,41,3.64745436
triangular,ec,512,42,3.647444374
triangular,ec,512,43,3.647863838
triangular,ec,512,44,3.647654094
triangular,ec,512,45,3.647424402
triangular,ec,512,46,3.646875257
triangular,ec,512,47,3.647634119
triangular,ec,512,48,3.647654094
triangular,ec,512,49,3.647714018
triangular,ec,512,50,3.647544238
triangular,ec,512,51,3.647574198
triangular,ec,512,52,3.647284604
triangular,ec,512,53,3.647474333
triangular,ec,512,54,3.647644107
triangular,ec,512,55,3.648103574
triangular,ec,512,56,3.647753969
triangular,ec,512,57,3.647833873
triangular,ec,512,58,3.647494305
triangular,ec,512,59,3.647594171
triangular,ec,512,60,3.647234679
triangular,ec,512,61,3.647554224
triangular,ec,512,62,3.647833873
triangular,ec,512,63,3.647264634
triangular,ec,512,64,3.647164785
triangular,ec,512,65,3.647953735
triangular,ec,512,66,3.647654094
triangular,ec,512,67,3.647634119
triangular,ec,512,68,3.647204724
triangular,ec,512,69,3.647304574
triangular,ec,512,70,3.647973713
triangular,ec,512,71,3.647474333
triangular,ec,512,72,3.647694043
triangular,ec,512,73,3.647833873
triangular,ec,512,74,3.647763957
triangular,ec,512,75,3.647464346
triangular,ec,512,76,3.647284604
triangular,ec,512,77,3.647704031
triangular,ec,512,78,3.647434388
triangular,ec,512,79,3.647783932
triangular,ec,512,80,3.647863838
triangular,ec,512,81,3.647843861
triangular,ec,512,82,3.647674068
triangular,ec,512,83,3.64745436
triangular,ec,512,84,3.647424402
triangular,ec,512,85,3.647753969
triangular,ec,512,86,3.647664081
triangular,ec,512,87,3.647803908
triangular,ec,512,88,3.647943746
triangular,ec,512,89,3.647544238
triangular,ec,512,90,3.647564211
triangular,ec,512,91,3.647234679
triangular,ec,512,92,3.647574198
triangular,ec,512,93,3.647594171
triangular,ec,512,94,3.647694043
triangular,ec,512,95,3.647574198
triangular,ec,512,96,3.647294589
triangular,ec,512,97,3.647773944
triangular,ec,512,98,3.647534251
triangular,ec,512,99,3.647674068
triangular,ec,512,100,3.647704031
triangular,ec,512,101,3.647474333
triangular,ec,512,102,3.647574198
triangular,ec,512,103,3.647554224
triangular,ec,512,104,3.647903792
triangular,ec,512,105,3.647414416
triangular,ec,512,106,3.647444374
triangular,ec,512,107,3.647534251
triangular,ec,512,108,3.647873826
triangular,ec,512,109,3.647813896
triangular,ec,512,110,3.647813896
triangular,ec,512,111,3.647694043
triangular,ec,512,112,3.647853849
triangular,ec,512,113,3.647644107
triangular,ec,512,114,3.647694043
triangular,ec,512,115,3.647893803
triangular,ec,512,116,3.647364487
triangular,ec,512,117,3.647773944
triangular,ec,512,118,3.647644107
triangular,ec,512,119,3.647444374
triangular,ec,512,120,3.648073606
triangular,ec,512,121,3.647644107
triangular,ec,512,122,3.647274619
triangular,ec,512,123,3.647414416
triangular,ec,512,124,3.647434388
triangular,ec,512,125,3.647733993
triangular,ec,512,126,3.648013669
triangular,ec,512,127,3.647474333
triangular,ec,512,128,3.647224694
triangular,ec,512,129,3.647564211
triangular,ec,512,130,3.647823885
triangular,ec,512,131,3.647444374
triangular,ec,512,132,3.647733993
triangular,ec,512,133,3.647344516
triangular,ec,512,134,3.647164785
triangular,ec,512,135,3.647803908
triangular,ec,512,136,3.647224694
triangular,ec,512,137,3.647724006
triangular,ec,512,138,3.647044975
triangular,ec,512,139,3.647584185
triangular,ec,512,140,3.647264634
triangular,ec,512,141,3.647654094
triangular,ec,512,142,3.647294589
triangular,ec,512,143,3.647464346
triangular,ec,512,144,3.647773944
triangular,ec,512,145,3.64791378
triangular,ec,512,146,3.647654094
triangular,ec,512,147,3.647893803
triangular,ec,512,148,3.648133544
triangular,ec,512,149,3.647484319
triangular,ec,512,150,3.647813896
triangular,ec,512,151,3.64745436
triangular,ec,512,152,3.647564211
triangular,ec,512,153,3.647434388
triangular,ec,512,154,3.647534251
triangular,ec,512,155,3.647733993
triangular,ec,512,156,3.647684056
triangular,ec,512,157,3.647344516
triangular,ec,512,158,3.647524265
triangular,ec,512,159,3.647694043
triangular,ec,512,160,3.647604158
triangular,ec,512,161,3.64791378
triangular,ec,512,162,3.647743981
triangular,ec,512,163,3.647494305
triangular,ec,512,164,3.647424402
triangular,ec,512,165,3.64791378
triangular,ec,512,166,3.647614145
triangular,ec,512,167,3.647484319
triangular,ec,512,168,3.647803908
triangular,ec,512,169,3.647733993
triangular,ec,512,170,3.647823885
triangular,ec,512,171,3.647564211
triangular,ec,512,172,3.647813896
triangular,ec,512,173,3.647853849
triangular,ec,512,174,3.647514278
triangular,ec,512,175,3.647893803
triangular,ec,512,176,3.647704031
triangular,ec,512,177,3.647614145
triangular,ec,512,178,3.647444374
triangular,ec,512,179,3.647724006
triangular,ec,512,180,3.647254649
triangular,ec,512,181,3.647823885
triangular,ec,512,182,3.647733993
triangular,ec,512,183,3.647534251
triangular,ec,512,184,3.647594171
triangular,ec,512,185,3.647474333
triangular,ec,512,186,3.647064943
triangular,ec,512,187,3.647704031
triangular,ec,512,188,3.647604158
triangular,ec,512,189,3.647464346
triangular,ec,512,190,3.64779392
triangular,ec,512,191,3.648153523
triangular,ec,512,192,3.647674068
triangular,ec,512,193,3.647524265
triangular,ec,512,194,3.64800368
triangular,ec,512,195,3.648073606
triangular,ec,512,196,3.647444374
triangular,ec,512,197,3.647324545
triangular,ec,512,198,3.647354502
triangular,ec,512,199,3.648173503
triangular,ec,768,0,3.645079209
triangular,ec,768,1,3.644819926
triangular,ec,768,2,3.644959535
triangular,ec,768,3,3.644989453
triangular,ec,768,4,3.64519889
triangular,ec,768,5,3.645178943
triangular,ec,768,6,3.645069236
triangular,ec,768,7,3.644899701
triangular,ec,768,8,3.645218838
triangular,ec,768,9,3.645079209
triangular,ec,768,10,3.645368452
triangular,ec,768,11,3.644819926
triangular,ec,768,12,3.644989453
triangular,ec,768,13,3.644949563
triangular,ec,768,14,3.645268708
triangular,ec,768,15,3.645129075
triangular,ec,768,16,3.64519889
triangular,ec,768,17,3.644869785
triangular,ec,768,18,3.645268708
triangular,ec,768,19,3.645458227
triangular,ec,768,20,3.64531858
triangular,ec,768,21,3.644959535
triangular,ec,768,22,3.644929618
triangular,ec,768,23,3.645488153
triangular,ec,768,24,3.644879757
triangular,ec,768,25,3.644829898
triangular,ec,768,26,3.644999425
triangular,ec,768,27,3.645428302
triangular,ec,768,28,3.645099155
triangular,ec,768,29,3.644989453
triangular,ec,768,30,3.645039317
triangular,ec,768,31,3.645418327
triangular,ec,768,32,3.644949563
triangular,ec,768,33,3.645378427
triangular,ec,768,34,3.645029344
triangular,ec,768,35,3.645168969
triangular,ec,768,36,3.645158996
triangular,ec,768,37,3.645418327
triangular,ec,768,38,3.645079209
triangular,ec,768,39,3.645168969
triangular,ec,768,40,3.644929618
triangular,ec,768,41,3.645218838
triangular,ec,768,42,3.644999425
triangular,ec,768,43,3.645218838
triangular,ec,768,44,3.645129075
triangular,ec,768,45,3.645129075
triangular,ec,768,46,3.644889729
triangular,ec,768,47,3.645039317
triangular,ec,768,48,3.645428302
triangular,ec,768,49,3.64519889
triangular,ec,768,50,3.645238786
triangular,ec,768,51,3.645268708
triangular,ec,768,52,3.645368452
triangular,ec,768,53,3.645358478
triangular,ec,768,54,3.645388402
triangular,ec,768,55,3.645368452
triangular,ec,768,56,3.645079209
triangular,ec,768,57,3.645099155
triangular,ec,768,58,3.645418327
triangular,ec,768,59,3.645099155
triangular,ec,768,60,3.644999425
triangular,ec,768,61,3.645029344
triangular,ec,768,62,3.645099155
triangular,ec,768,63,3.645119102
triangular,ec,768,64,3.644969508
triangular,ec,768,65,3.645438277
triangular,ec,768,66,3.645208864
triangular,ec,768,67,3.645089182
triangular,ec,768,68,3.645039317
triangular,ec,768,69,3.645168969
triangular,ec,768,70,3.645238786
triangular,ec,768,71,3.645268708
triangular,ec,768,72,3.64504929
triangular,ec,768,73,3.645099155
triangular,ec,768,74,3.645099155
triangular,ec,768,75,3.644969508
triangular,ec,768,76,3.645089182
triangular,ec,768,77,3.645089182
triangular,ec,768,78,3.645428302
triangular,ec,768,79,3.645168969
triangular,ec,768,80,3.645408352
triangular,ec,768,81,3.645258734
triangular,ec,768,82,3.645039317
triangular,ec,768,83,3.645009398
triangular,ec,768,84,3.644859813
triangular,ec,768,85,3.645408352
triangular,ec,768,86,3.645149022
triangular,ec,768,87,3.645129075
triangular,ec,768,88,3.645188916
triangular,ec,768,89,3.645139048
triangular,ec,768,90,3.645348503
triangular,ec,768,91,3.645059263
triangular,ec,768,92,3.645448252
triangular,ec,768,93,3.644839869
triangular,ec,768,94,3.645308605
triangular,ec,768,95,3.645218838
triangular,ec,768,96,3.645368452
triangular,ec,768,97,3.644959535
triangular,ec,768,98,3.64497948
triangular,ec,768,99,3.645208864
triangular,ec,768,100,3.64497948
triangular,ec,768,101,3.645099155
triangular,ec,768,102,3.645029344
triangular,ec,768,103,3.644959535
triangular,ec,768,104,3.645149022
triangular,ec,768,105,3.645158996
triangular,ec,768,106,3.644999425
triangular,ec,768,107,3.645238786
triangular,ec,768,108,3.645119102
triangular,ec,768,109,3.645238786
triangular,ec,768,110,3.645228812
triangular,ec,768,111,3.645009398
triangular,ec,768,112,3.645378427
triangular,ec,768,113,3.644809954
triangular,ec,768,114,3.645079209
triangular,ec,768,115,3.645338529
triangular,ec,768,116,3.644989453
triangular,ec,768,117,3.645109128
triangular,ec,768,118,3.645039317
triangular,ec,768,119,3.645109128
triangular,ec,768,120,3.645168969
triangular,ec,768,121,3.645178943
triangular,ec,768,122,3.645109128
triangular,ec,768,123,3.645238786
triangular,ec,768,124,3.644949563
triangular,ec,768,125,3.645139048
triangular,ec,768,126,3.645019371
triangular,ec,768,127,3.644929618
triangular,ec,768,128,3.645009398
triangular,ec,768,129,3.644919646
triangular,ec,768,130,3.645099155
triangular,ec,768,131,3.645358478
triangular,ec,768,132,3.645168969
triangular,ec,768,133,3.644969508
triangular,ec,768,134,3.645089182
triangular,ec,768,135,3.64524876
triangular,ec,768,136,3.645039317
triangular,ec,768,137,3.645458227
triangular,ec,768,138,3.644889729
triangular,ec,768,139,3.645338529
triangular,ec,768,140,3.645129075
triangular,ec,768,141,3.644999425
triangular,ec,768,142,3.645099155
triangular,ec,768,143,3.644949563
triangular,ec,768,144,3.645258734
triangular,ec,768,145,3.644919646
triangular,ec,768,146,3.64519889
triangular,ec,768,147,3.645448252
triangular,ec,768,148,3.644989453
triangular,ec,768,149,3.644879757
triangular,ec,768,150,3.645109128
triangular,ec,768,151,3.644780039
triangular,ec,768,152,3.645208864
triangular,ec,768,153,3.645029344
triangular,ec,768,154,3.645238786
triangular,ec,768,155,3.645328554
triangular,ec,768,156,3.645029344
triangular,ec,768,157,3.645079209
triangular,ec,768,158,3.645029344
triangular,ec,768,159,3.645298631
triangular,ec,768,160,3.644919646
triangular,ec,768,161,3.645099155
triangular,ec,768,162,3.645188916
triangular,ec,768,163,3.64497948
triangular,ec,768,164,3.645079209
triangular,ec,768,165,3.645039317
triangular,ec,768,166,3.645139048
triangular,ec,768,167,3.644770068
triangular,ec,768,168,3.645458227
triangular,ec,768,169,3.645079209
triangular,ec,768,170,3.644999425
triangular,ec,768,171,3.645029344
triangular,ec,768,172,3.645059263
triangular,ec,768,173,3.644829898
triangular,ec,768,174,3.645168969
triangular,ec,768,175,3.64504929
triangular,ec,768,176,3.645158996
triangular,ec,768,177,3.645358478
triangular,ec,768,178,3.645228812
triangular,ec,768,179,3.644929618
triangular,ec,768,180,3.645039317
triangular,ec,768,181,3.645119102
triangular,ec,768,182,3.645458227
triangular,ec,768,183,3.645338529
triangular,ec,768,184,3.645308605
triangular,ec,768,185,3.64504929
triangular,ec,768,186,3.645059263
triangular,ec,768,187,3.644869785
triangular,ec,768,188,3.645149022
triangular,ec,768,189,3.645488153
triangular,ec,768,190,3.645278682
triangular,ec,768,191,3.645178943
triangular,ec,768,192,3.645458227
triangular,ec,768,193,3.645478178
triangular,ec,768,194,3.645139048
triangular,ec,768,195,3.644989453
triangular,ec,768,196,3.645188916
triangular,ec,768,197,3.645338529
triangular,ec,768,198,3.645308605
triangular,ec,768,199,3.64497948
triangular,ec,1024,0,3.64415763
triangular,ec,1024,1,3.644077778
triangular,ec,1024,2,3.643858203
triangular,ec,1024,3,3.644097741
triangular,ec,1024,4,3.644047834
triangular,ec,1024,5,3.644087759
triangular,ec,1024,6,3.644357275
triangular,ec,1024,7,3.644037853
triangular,ec,1024,8,3.644247468
triangular,ec,1024,9,3.644167612
triangular,ec,1024,10,3.644177593
triangular,ec,1024,11,3.644317344
triangular,ec,1024,12,3.644197557
triangular,ec,1024,13,3.644127685
triangular,ec,1024,14,3.644347293
triangular,ec,1024,15,3.644127685
triangular,ec,1024,16,3.644147648
triangular,ec,1024,17,3.644297379
triangular,ec,1024,18,3.644097741
triangular,ec,1024,19,3.644227503
triangular,ec,1024,20,3.644137667
triangular,ec,1024,21,3.644107722
triangular,ec,1024,22,3.644347293
triangular,ec,1024,23,3.644137667
triangular,ec,1024,24,3.64433731
triangular,ec,1024,25,3.644207539
triangular,ec,1024,26,3.644187575
triangular,ec,1024,27,3.644317344
triangular,ec,1024,28,3.64425745
triangular,ec,1024,29,3.644427156
triangular,ec,1024,30,3.644107722
triangular,ec,1024,31,3.644247468
triangular,ec,1024,32,3.644197557
triangular,ec,1024,33,3.644067797
triangular,ec,1024,34,3.64425745
triangular,ec,1024,35,3.644247468
triangular,ec,1024,36,3.644127685
