lattice_type,representation,variant,L,bootstrap,Tc,chi_c
triangular,vertex,ec,128,98,3.668047484,1.42195239
triangular,vertex,ec,128,99,3.669248249,1.453289305
triangular,vertex,ec,128,100,3.667277407,1.441226686
triangular,vertex,ec,128,101,3.668487673,1.451120076
triangular,vertex,ec,128,102,3.668957992,1.430395311
triangular,vertex,ec,128,103,3.6676074,1.452149926
triangular,vertex,ec,128,104,3.667177421,1.459911291
triangular,vertex,ec,128,105,3.667337401,1.418303367
triangular,vertex,ec,128,106,3.668057487,1.453486934
triangular,vertex,ec,128,107,3.667837431,1.452997798
triangular,vertex,ec,128,108,3.667637403,1.485810912
triangular,vertex,ec,128,109,3.668887937,1.471426251
triangular,vertex,ec,128,110,3.667867437,1.423071598
triangular,vertex,ec,128,111,3.667547397,1.460818868
triangular,vertex,ec,128,112,3.66806749,1.412859417
triangular,vertex,ec,128,113,3.668107504,1.44966067
triangular,vertex,ec,128,114,3.667877439,1.435786834
triangular,vertex,ec,128,115,3.668817885,1.446272529
triangular,vertex,ec,128,116,3.669218221,1.405381692
triangular,vertex,ec,128,117,3.668207541,1.427808139
triangular,vertex,ec,128,118,3.667447396,1.431566303
triangular,vertex,ec,128,119,3.667377399,1.460930484
triangular,vertex,ec,128,120,3.669048067,1.42414004
triangular,vertex,ec,128,121,3.668327592,1.454742533
triangular,vertex,ec,128,122,3.667687408,1.444076103
triangular,vertex,ec,128,123,3.667897444,1.44312601
triangular,vertex,ec,128,124,3.667907446,1.467732115
triangular,vertex,ec,128,125,3.667097436,1.47144886
triangular,vertex,ec,128,126,3.669158165,1.43202764
triangular,vertex,ec,128,127,3.667657405,1.44664181
triangular,vertex,ec,128,128,3.668107504,1.453274339
triangular,vertex,ec,128,129,3.66851769,1.45788194
triangular,vertex,ec,128,130,3.668667781,1.43249502
triangular,vertex,ec,128,131,3.667837431,1.438032397
triangular,vertex,ec,128,132,3.668367611,1.453290851
triangular,vertex,ec,128,133,3.667957458,1.441132885
triangular,vertex,ec,128,134,3.669318318,1.42512698
triangular,vertex,ec,128,135,3.668397626,1.435185772
triangular,vertex,ec,128,136,3.667897444,1.440300665
triangular,vertex,ec,128,137,3.668667781,1.44044908
triangular,vertex,ec,128,138,3.668787863,1.419081369
triangular,vertex,ec,128,139,3.667417397,1.43444358
triangular,vertex,ec,128,140,3.666877494,1.458066868
triangular,vertex,ec,128,141,3.668227549,1.41786304
triangular,vertex,ec,128,142,3.667967461,1.43240153
triangular,vertex,ec,128,143,3.668988017,1.438517628
triangular,vertex,ec,128,144,3.667697409,1.453191985
triangular,vertex,ec,128,145,3.668577725,1.437426809
triangular,vertex,ec,128,146,3.668787863,1.449972969
triangular,vertex,ec,128,147,3.667277407,1.444625755
triangular,vertex,ec,128,148,3.668837899,1.420908213
triangular,vertex,ec,128,149,3.668437647,1.449363025
triangular,vertex,ec,128,150,3.668637762,1.4456851
triangular,vertex,ec,128,151,3.668607743,1.442778457
triangular,vertex,ec,128,152,3.669158165,1.434420179
triangular,vertex,ec,128,153,3.668287574,1.438429341
triangular,vertex,ec,128,154,3.669468475,1.432599483
triangular,vertex,ec,128,155,3.668627756,1.446498395
triangular,vertex,ec,128,156,3.668757842,1.445988622
triangular,vertex,ec,128,157,3.666807519,1.444512256
triangular,vertex,ec,128,158,3.667937453,1.45283149
triangular,vertex,ec,128,159,3.668037481,1.432811743
triangular,vertex,ec,128,160,3.667977464,1.461340279
triangular,vertex,ec,128,161,3.667287406,1.453952928
triangular,vertex,ec,128,162,3.668447652,1.443505106
triangular,vertex,ec,128,163,3.668347602,1.448309023
triangular,vertex,ec,128,164,3.667907446,1.451831731
triangular,vertex,ec,128,165,3.668837899,1.442640679
triangular,vertex,ec,128,166,3.66645768,1.448838404
triangular,vertex,ec,128,167,3.668297579,1.411416692
triangular,vertex,ec,128,168,3.668567719,1.450479039
triangular,vertex,ec,128,169,3.669008033,1.430789242
triangular,vertex,ec,128,170,3.667987466,1.42170877
triangular,vertex,ec,128,171,3.667747416,1.439610458
triangular,vertex,ec,128,172,3.667327402,1.456391553
triangular,vertex,ec,128,173,3.668717814,1.465371106
triangular,vertex,ec,128,174,3.668407631,1.453176166
triangular,vertex,ec,128,175,3.668577725,1.425773915
triangular,vertex,ec,128,176,3.667217415,1.414516167
triangular,vertex,ec,128,177,3.668297579,1.451033975
triangular,vertex,ec,128,178,3.668247557,1.447856323
triangular,vertex,ec,128,179,3.667797424,1.444693916
triangular,vertex,ec,128,180,3.668968,1.437556344
triangular,vertex,ec,128,181,3.668157522,1.438620204
triangular,vertex,ec,128,182,3.667877439,1.445598731
triangular,vertex,ec,128,183,3.667787422,1.442002096
triangular,vertex,ec,128,184,3.668607743,1.44714973
triangular,vertex,ec,128,185,3.669999127,1.459487974
triangular,vertex,ec,128,186,3.668537702,1.422725469
triangular,vertex,ec,128,187,3.668377616,1.443588647
triangular,vertex,ec,128,188,3.668217545,1.437362845
triangular,vertex,ec,128,189,3.668677788,1.45015993
triangular,vertex,ec,128,190,3.668627756,1.446415439
triangular,vertex,ec,128,191,3.668737828,1.434619205
triangular,vertex,ec,128,192,3.667227413,1.450657459
triangular,vertex,ec,128,193,3.668377616,1.428924622
triangular,vertex,ec,128,194,3.667867437,1.446025589
triangular,vertex,ec,128,195,3.668127511,1.411702443
triangular,vertex,ec,128,196,3.668487673,1.458530239
triangular,vertex,ec,128,197,3.667547397,1.454361426
triangular,vertex,ec,128,198,3.668247557,1.416648808
triangular,vertex,ec,128,199,3.668527696,1.437227324
triangular,vertex,ec,192,0,3.658643171,2.964336281
triangular,vertex,ec,192,1,3.658893004,2.875717324
triangular,vertex,ec,192,2,3.658833041,2.874779377
triangular,vertex,ec,192,3,3.659052916,2.869548813
triangular,vertex,ec,192,4,3.659142872,2.93729011
triangular,vertex,ec,192,5,3.658863022,2.911799757
triangular,vertex,ec,192,6,3.658982953,2.905031015
triangular,vertex,ec,192,7,3.659242829,2.85087512
triangular,vertex,ec,192,8,3.659342791,2.904605391
triangular,vertex,ec,192,9,3.658853029,2.937834287
triangular,vertex,ec,192,10,3.658932981,2.858377465
triangular,vertex,ec,192,11,3.659492744,2.85862275
triangular,vertex,ec,192,12,3.659442758,2.902942755
triangular,vertex,ec,192,13,3.659302805,2.897163836
triangular,vertex,ec,192,14,3.659842683,2.904622188
triangular,vertex,ec,192,15,3.658912992,2.89704772
triangular,vertex,ec,192,16,3.658513271,2.87957123
triangular,vertex,ec,192,17,3.659422764,2.892387549
triangular,vertex,ec,192,18,3.65838338,2.911144105
triangular,vertex,ec,192,19,3.658853029,2.909925156
triangular,vertex,ec,192,20,3.658023731,2.906001038
triangular,vertex,ec,192,21,3.658902998,2.886945499
triangular,vertex,ec,192,22,3.658833041,2.884387252
triangular,vertex,ec,192,23,3.659852682,2.85241444
triangular,vertex,ec,192,24,3.660172687,2.882331852
triangular,vertex,ec,192,25,3.659262821,2.897237826
triangular,vertex,ec,192,26,3.658893004,2.926421595
triangular,vertex,ec,192,27,3.659142872,2.897965822
triangular,vertex,ec,192,28,3.659342791,2.961719188
triangular,vertex,ec,192,29,3.659102891,2.861411483
triangular,vertex,ec,192,30,3.659182854,2.891523349
triangular,vertex,ec,192,31,3.659742694,2.896780038
triangular,vertex,ec,192,32,3.659272817,2.861032922
triangular,vertex,ec,192,33,3.658623185,2.816337589
triangular,vertex,ec,192,34,3.659332794,2.935689844
triangular,vertex,ec,192,35,3.659712698,2.869290829
triangular,vertex,ec,192,36,3.659982678,2.837148583
triangular,vertex,ec,192,37,3.658733107,2.888512704
triangular,vertex,ec,192,38,3.659462752,2.895379196
triangular,vertex,ec,192,39,3.659052916,2.902875311
triangular,vertex,ec,192,40,3.659282813,2.905329723
triangular,vertex,ec,192,41,3.659342791,2.974203501
triangular,vertex,ec,192,42,3.659282813,2.883184154
triangular,vertex,ec,192,43,3.659302805,2.856065758
triangular,vertex,ec,192,44,3.66046274,2.841196917
triangular,vertex,ec,192,45,3.658863022,2.902863099
triangular,vertex,ec,192,46,3.659942678,2.892928871
triangular,vertex,ec,192,47,3.659112886,2.856661294
triangular,vertex,ec,192,48,3.660352714,2.806090951
triangular,vertex,ec,192,49,3.659352787,2.892168112
triangular,vertex,ec,192,50,3.658673149,2.892960357
triangular,vertex,ec,192,51,3.660032678,2.905697644
triangular,vertex,ec,192,52,3.660062679,2.879636964
triangular,vertex,ec,192,53,3.658293461,2.896000439
triangular,vertex,ec,192,54,3.658833041,2.912416049
triangular,vertex,ec,192,55,3.659832684,2.88580467
triangular,vertex,ec,192,56,3.6587431,2.875724092
triangular,vertex,ec,192,57,3.659482747,2.858702812
triangular,vertex,ec,192,58,3.658613193,2.914570857
triangular,vertex,ec,192,59,3.659842683,2.919205623
triangular,vertex,ec,192,60,3.658513271,2.866490906
triangular,vertex,ec,192,61,3.659692701,2.927117145
triangular,vertex,ec,192,62,3.658972958,2.919075277
triangular,vertex,ec,192,63,3.660012678,2.880588011
triangular,vertex,ec,192,64,3.658833041,2.872402026
triangular,vertex,ec,192,65,3.658763087,2.890745055
triangular,vertex,ec,192,66,3.659272817,2.892980923
triangular,vertex,ec,192,67,3.659682703,2.847940405
triangular,vertex,ec,192,68,3.658783073,2.853296944
triangular,vertex,ec,192,69,3.658932981,2.866471197
triangular,vertex,ec,192,70,3.658972958,2.905944584
triangular,vertex,ec,192,71,3.659402771,2.90176961
triangular,vertex,ec,192,72,3.658723114,2.878931251
triangular,vertex,ec,192,73,3.659612716,2.898491563
triangular,vertex,ec,192,74,3.658952969,2.903029156
triangular,vertex,ec,192,75,3.659552729,2.970673357
triangular,vertex,ec,192,76,3.65880306,2.857026798
triangular,vertex,ec,192,77,3.660052679,2.884908201
triangular,vertex,ec,192,78,3.659282813,2.905543349
triangular,vertex,ec,192,79,3.659402771,2.899710555
triangular,vertex,ec,192,80,3.658503279,2.877889734
triangular,vertex,ec,192,81,3.658833041,2.846637967
triangular,vertex,ec,192,82,3.6597027,2.882296286
triangular,vertex,ec,192,83,3.659532734,2.889411129
triangular,vertex,ec,192,84,3.65888301,2.883549507
triangular,vertex,ec,192,85,3.659762691,2.890914762
triangular,vertex,ec,192,86,3.659162863,2.932137692
triangular,vertex,ec,192,87,3.659712698,2.886792675
triangular,vertex,ec,192,88,3.658783073,2.959067888
triangular,vertex,ec,192,89,3.65880306,2.895932122
triangular,vertex,ec,192,90,3.658783073,2.885519592
triangular,vertex,ec,192,91,3.660022678,2.842558658
triangular,vertex,ec,192,92,3.659032926,2.885103606
triangular,vertex,ec,192,93,3.659612716,2.865812405
triangular,vertex,ec,192,94,3.659182854,2.886224874
triangular,vertex,ec,192,95,3.658613193,2.894690127
triangular,vertex,ec,192,96,3.659232833,2.869967832
triangular,vertex,ec,192,97,3.659022931,2.90922431
triangular,vertex,ec,192,98,3.659612716,2.896591433
triangular,vertex,ec,192,99,3.658693135,2.821543977
triangular,vertex,ec,192,100,3.658733107,2.913774478
triangular,vertex,ec,192,101,3.659392774,2.882765877
triangular,vertex,ec,192,102,3.659072906,2.948789291
triangular,vertex,ec,192,103,3.659202845,2.921429878
triangular,vertex,ec,192,104,3.659332794,2.865215317
triangular,vertex,ec,192,105,3.658013741,2.838331828
triangular,vertex,ec,192,106,3.659172858,2.882774206
triangular,vertex,ec,192,107,3.659312802,2.969341597
triangular,vertex,ec,192,108,3.659852682,2.918226477
triangular,vertex,ec,192,109,3.659482747,2.874536271
triangular,vertex,ec,192,110,3.659322798,2.893267865
triangular,vertex,ec,192,111,3.659162863,2.951312542
triangular,vertex,ec,192,112,3.659102891,2.919837555
triangular,vertex,ec,192,113,3.660442734,2.893335708
triangular,vertex,ec,192,114,3.658942975,2.928233256
triangular,vertex,ec,192,115,3.65964271,2.843762382
triangular,vertex,ec,192,116,3.659522736,2.911136612
triangular,vertex,ec,192,117,3.658713121,2.937899208
triangular,vertex,ec,192,118,3.659302805,2.851126528
triangular,vertex,ec,192,119,3.65919285,2.879253702
triangular,vertex,ec,192,120,3.65959272,2.891630679
triangular,vertex,ec,192,121,3.658633178,2.903826001
triangular,vertex,ec,192,122,3.659522736,2.939218944
triangular,vertex,ec,192,123,3.659102891,2.914755416
triangular,vertex,ec,192,124,3.658912992,2.85174553
triangular,vertex,ec,192,125,3.65988268,2.869770902
triangular,vertex,ec,192,126,3.659282813,2.884470747
triangular,vertex,ec,192,127,3.659402771,2.938842812
triangular,vertex,ec,192,128,3.658873016,2.871059786
triangular,vertex,ec,192,129,3.659062911,2.902288585
triangular,vertex,ec,192,130,3.658962964,2.888311225
triangular,vertex,ec,192,131,3.65880306,2.96005753
triangular,vertex,ec,192,132,3.659262821,2.936614377
triangular,vertex,ec,192,133,3.658952969,2.902365297
triangular,vertex,ec,192,134,3.658643171,2.905532519
triangular,vertex,ec,192,135,3.658873016,2.879687798
triangular,vertex,ec,192,136,3.65919285,2.831957023
triangular,vertex,ec,192,137,3.659222837,2.888041732
triangular,vertex,ec,192,138,3.659122881,2.886148794
triangular,vertex,ec,192,139,3.659742694,2.79534856
triangular,vertex,ec,192,140,3.659102891,2.850484165
triangular,vertex,ec,192,141,3.659392774,2.943674728
triangular,vertex,ec,192,142,3.659422764,2.863060648
triangular,vertex,ec,192,143,3.658942975,2.953318722
triangular,vertex,ec,192,144,3.659462752,2.858668911
triangular,vertex,ec,192,145,3.659332794,2.910037283
triangular,vertex,ec,192,146,3.659422764,2.920555317
triangular,vertex,ec,192,147,3.65880306,2.892663086
triangular,vertex,ec,192,148,3.658962964,2.865382887
triangular,vertex,ec,192,149,3.65989268,2.921305717
triangular,vertex,ec,192,150,3.658813054,2.943483756
triangular,vertex,ec,192,151,3.658763087,2.911364835
triangular,vertex,ec,192,152,3.658902998,2.870047417
triangular,vertex,ec,192,153,3.658893004,2.874077031
triangular,vertex,ec,192,154,3.659462752,2.883696317
triangular,vertex,ec,192,155,3.659172858,2.88749588
triangular,vertex,ec,192,156,3.659242829,2.879464942
triangular,vertex,ec,192,157,3.658962964,2.897107378
triangular,vertex,ec,192,158,3.658223527,2.928639035
triangular,vertex,ec,192,159,3.658863022,2.945655299
triangular,vertex,ec,192,160,3.659802687,2.88054874
triangular,vertex,ec,192,161,3.65880306,2.923090651
triangular,vertex,ec,192,162,3.659512739,2.857421642
triangular,vertex,ec,192,163,3.659442758,2.88681396
triangular,vertex,ec,192,164,3.659422764,2.899790916
triangular,vertex,ec,192,165,3.659402771,2.870250201
triangular,vertex,ec,192,166,3.659152867,2.871636502
triangular,vertex,ec,192,167,3.658863022,2.850687751
triangular,vertex,ec,192,168,3.658982953,2.916565009
triangular,vertex,ec,192,169,3.65877308,2.920992282
triangular,vertex,ec,192,170,3.659402771,2.911341991
triangular,vertex,ec,192,171,3.659182854,2.937960651
triangular,vertex,ec,192,172,3.659112886,2.914416519
triangular,vertex,ec,192,173,3.660292703,2.842198757
triangular,vertex,ec,192,174,3.659282813,2.932640831
triangular,vertex,ec,192,175,3.659492744,2.813200859
triangular,vertex,ec,192,176,3.659712698,2.910610785
triangular,vertex,ec,192,177,3.659572724,2.863815918
triangular,vertex,ec,192,178,3.658833041,2.955734506
triangular,vertex,ec,192,179,3.659302805,2.907745113
triangular,vertex,ec,192,180,3.659022931,2.847942447
triangular,vertex,ec,192,181,3.659112886,2.844144071
triangular,vertex,ec,192,182,3.659262821,2.934023853
triangular,vertex,ec,192,183,3.659492744,2.906206301
triangular,vertex,ec,192,184,3.659382777,2.833299849
triangular,vertex,ec,192,185,3.65880306,2.935681318
triangular,vertex,ec,192,186,3.660102681,2.8664415
triangular,vertex,ec,192,187,3.659942678,2.861691543
triangular,vertex,ec,192,188,3.658653163,2.92899641
triangular,vertex,ec,192,189,3.659612716,2.908960209
triangular,vertex,ec,192,190,3.658922987,2.962512466
triangular,vertex,ec,192,191,3.659312802,2.949603973
triangular,vertex,ec,192,192,3.658922987,2.913086405
triangular,vertex,ec,192,193,3.659432761,2.892507946
triangular,vertex,ec,192,194,3.659342791,2.875290622
triangular,vertex,ec,192,195,3.659452755,2.859272066
triangular,vertex,ec,192,196,3.659342791,2.943152417
triangular,vertex,ec,192,197,3.659422764,2.912161783
triangular,vertex,ec,192,198,3.659902679,2.893020085
triangular,vertex,ec,192,199,3.658952969,2.861442235
triangular,vertex,ec,256,0,3.653870808,4.750063391
triangular,vertex,ec,256,1,3.653721312,4.787840877
triangular,vertex,ec,256,2,3.653900709,4.786847967
triangular,vertex,ec,256,3,3.6531633,4.74275649
triangular,vertex,ec,256,4,3.653502073,4.726161878
triangular,vertex,ec,256,5,3.653960512,4.769054863
triangular,vertex,ec,256,6,3.653093561,4.74953046
triangular,vertex,ec,256,7,3.65397048,4.812648708
triangular,vertex,ec,256,8,3.653890742,4.761562307
triangular,vertex,ec,256,9,3.653980447,4.74814107
triangular,vertex,ec,256,10,3.653422356,4.76146263
triangular,vertex,ec,256,11,3.653651551,4.783927757
triangular,vertex,ec,256,12,3.654149901,4.757254385
triangular,vertex,ec,256,13,3.653980447,4.6604025
triangular,vertex,ec,256,14,3.653442285,4.720665921
triangular,vertex,ec,256,15,3.653781109,4.832509459
triangular,vertex,ec,256,16,3.653801042,4.78801898
triangular,vertex,ec,256,17,3.653103524,4.702623796
triangular,vertex,ec,256,18,3.654169838,4.740429755
triangular,vertex,ec,256,19,3.654259556,4.770914133
triangular,vertex,ec,256,20,3.653621655,4.836197649
triangular,vertex,ec,256,21,3.653223079,4.846550672
triangular,vertex,ec,256,22,3.654149901,4.740002304
triangular,vertex,ec,256,23,3.653591758,4.801703636
triangular,vertex,ec,256,24,3.653920643,4.821558217
triangular,vertex,ec,256,25,3.654349279,4.726238116
triangular,vertex,ec,256,26,3.654000382,4.697647476
triangular,vertex,ec,256,27,3.653811008,4.70472005
triangular,vertex,ec,256,28,3.653840908,4.738949329
triangular,vertex,ec,256,29,3.653571828,4.839683516
triangular,vertex,ec,256,30,3.653671483,4.801160058
triangular,vertex,ec,256,31,3.653791076,4.74889561
triangular,vertex,ec,256,32,3.653591758,4.725149747
triangular,vertex,ec,256,33,3.653870808,4.685132595
triangular,vertex,ec,256,34,3.654249587,4.70138938
triangular,vertex,ec,256,35,3.653980447,4.814036883
triangular,vertex,ec,256,36,3.653412392,4.821168166
triangular,vertex,ec,256,37,3.654528738,4.671725726
triangular,vertex,ec,256,38,3.65363162,4.800049319
triangular,vertex,ec,256,39,3.653880775,4.72108081
triangular,vertex,ec,256,40,3.654110028,4.743002722
triangular,vertex,ec,256,41,3.654439006,4.79137634
triangular,vertex,ec,256,42,3.653920643,4.758769015
triangular,vertex,ec,256,43,3.653801042,4.725582535
triangular,vertex,ec,256,44,3.653502073,4.763510044
triangular,vertex,ec,256,45,3.654319371,4.738395097
triangular,vertex,ec,256,46,3.653312751,4.777526253
triangular,vertex,ec,256,47,3.653691414,4.70590325
triangular,vertex,ec,256,48,3.654110028,4.773558545
triangular,vertex,ec,256,49,3.653791076,4.832640617
triangular,vertex,ec,256,50,3.654020317,4.701542049
triangular,vertex,ec,256,51,3.653880775,4.770470783
triangular,vertex,ec,256,52,3.653691414,4.760188992
triangular,vertex,ec,256,53,3.654309402,4.775617234
triangular,vertex,ec,256,54,3.653960512,4.794733274
triangular,vertex,ec,256,55,3.653820975,4.741887492
triangular,vertex,ec,256,56,3.654139933,4.739100376
triangular,vertex,ec,256,57,3.65422965,4.739826872
triangular,vertex,ec,256,58,3.653920643,4.772173803
triangular,vertex,ec,256,59,3.653830942,4.778936346
triangular,vertex,ec,256,60,3.653771143,4.772861331
triangular,vertex,ec,256,61,3.65397048,4.77375344
triangular,vertex,ec,256,62,3.653781109,4.806083065
triangular,vertex,ec,256,63,3.654119996,4.776567942
triangular,vertex,ec,256,64,3.654010349,4.705532228
triangular,vertex,ec,256,65,3.653890742,4.710983922
triangular,vertex,ec,256,66,3.654209712,4.782200836
triangular,vertex,ec,256,67,3.653990414,4.789504483
triangular,vertex,ec,256,68,3.653840908,4.767599876
triangular,vertex,ec,256,69,3.654508797,4.71914733
triangular,vertex,ec,256,70,3.653651551,4.836744671
triangular,vertex,ec,256,71,3.654090092,4.771085603
triangular,vertex,ec,256,72,3.653920643,4.696069419
triangular,vertex,ec,256,73,3.654189775,4.742963386
triangular,vertex,ec,256,74,3.653950545,4.825752583
triangular,vertex,ec,256,75,3.654040252,4.807760114
triangular,vertex,ec,256,76,3.654249587,4.760493435
triangular,vertex,ec,256,77,3.654030285,4.807581916
triangular,vertex,ec,256,78,3.654070156,4.739306196
triangular,vertex,ec,256,79,3.653811008,4.813970603
triangular,vertex,ec,256,80,3.653571828,4.68669095
triangular,vertex,ec,256,81,3.653741244,4.747443402
triangular,vertex,ec,256,82,3.654239619,4.770989527
triangular,vertex,ec,256,83,3.654119996,4.679285119
triangular,vertex,ec,256,84,3.654040252,4.755120828
triangular,vertex,ec,256,85,3.653900709,4.634476476
triangular,vertex,ec,256,86,3.653462214,4.755075198
triangular,vertex,ec,256,87,3.654289463,4.787282255
triangular,vertex,ec,256,88,3.654119996,4.725327126
triangular,vertex,ec,256,89,3.653880775,4.692112131
triangular,vertex,ec,256,90,3.653980447,4.739806617
triangular,vertex,ec,256,91,3.653791076,4.793219263
triangular,vertex,ec,256,92,3.653840908,4.802497129
triangular,vertex,ec,256,93,3.654189775,4.818253718
triangular,vertex,ec,256,94,3.653641586,4.828518092
triangular,vertex,ec,256,95,3.653940578,4.738417561
triangular,vertex,ec,256,96,3.654129965,4.724697768
triangular,vertex,ec,256,97,3.654239619,4.717045719
triangular,vertex,ec,256,98,3.654129965,4.780502945
triangular,vertex,ec,256,99,3.654249587,4.766025228
triangular,vertex,ec,256,100,3.653860842,4.765709985
triangular,vertex,ec,256,101,3.653651551,4.713350644
triangular,vertex,ec,256,102,3.653611689,4.76448843
triangular,vertex,ec,256,103,3.653791076,4.727847521
triangular,vertex,ec,256,104,3.653820975,4.815254141
triangular,vertex,ec,256,105,3.654000382,4.665416004
triangular,vertex,ec,256,106,3.653621655,4.803652296
triangular,vertex,ec,256,107,3.654209712,4.813736218
triangular,vertex,ec,256,108,3.654369218,4.740530728
triangular,vertex,ec,256,109,3.654149901,4.704414913
triangular,vertex,ec,256,110,3.65370138,4.803565679
triangular,vertex,ec,256,111,3.653920643,4.740302218
triangular,vertex,ec,256,112,3.653980447,4.707868403
triangular,vertex,ec,256,113,3.654179806,4.772018356
triangular,vertex,ec,256,114,3.654159869,4.81645266
triangular,vertex,ec,256,115,3.654119996,4.808505626
triangular,vertex,ec,256,116,3.65393061,4.72132086
triangular,vertex,ec,256,117,3.653830942,4.744605141
triangular,vertex,ec,256,118,3.65405022,4.76915999
triangular,vertex,ec,256,119,3.654110028,4.791454646
triangular,vertex,ec,256,120,3.653522003,4.792633614
triangular,vertex,ec,256,121,3.653860842,4.722856993
triangular,vertex,ec,256,122,3.653820975,4.763127255
triangular,vertex,ec,256,123,3.65405022,4.765972784
triangular,vertex,ec,256,124,3.65393061,4.734637593
triangular,vertex,ec,256,125,3.654040252,4.749172662
triangular,vertex,ec,256,126,3.653531968,4.762701961
triangular,vertex,ec,256,127,3.653601724,4.764624172
triangular,vertex,ec,256,128,3.653900709,4.867632499
triangular,vertex,ec,256,129,3.653830942,4.756224912
triangular,vertex,ec,256,130,3.653880775,4.747607896
triangular,vertex,ec,256,131,3.653860842,4.764217216
triangular,vertex,ec,256,132,3.654010349,4.765706338
triangular,vertex,ec,256,133,3.654060188,4.811350305
triangular,vertex,ec,256,134,3.654299433,4.756597903
triangular,vertex,ec,256,135,3.653960512,4.777638976
triangular,vertex,ec,256,136,3.653860842,4.790970326
triangular,vertex,ec,256,137,3.653661517,4.751141081
triangular,vertex,ec,256,138,3.653801042,4.759652466
triangular,vertex,ec,256,139,3.653482143,4.761881821
triangular,vertex,ec,256,140,3.654010349,4.735995492
triangular,vertex,ec,256,141,3.654179806,4.764490653
triangular,vertex,ec,256,142,3.653950545,4.673489266
triangular,vertex,ec,256,143,3.654309402,4.671423085
triangular,vertex,ec,256,144,3.654439006,4.815405098
triangular,vertex,ec,256,145,3.654309402,4.70306664
triangular,vertex,ec,256,146,3.653691414,4.746664941
triangular,vertex,ec,256,147,3.653980447,4.751390247
triangular,vertex,ec,256,148,3.653761177,4.692952478
triangular,vertex,ec,256,149,3.653472179,4.790353095
triangular,vertex,ec,256,150,3.653771143,4.801116062
triangular,vertex,ec,256,151,3.65410006,4.745295552
triangular,vertex,ec,256,152,3.654409097,4.750060018
triangular,vertex,ec,256,153,3.654588561,4.745816548
triangular,vertex,ec,256,154,3.654279494,4.732511073
triangular,vertex,ec,256,155,3.653801042,4.78791398
triangular,vertex,ec,256,156,3.654139933,4.777091422
triangular,vertex,ec,256,157,3.653820975,4.722727919
triangular,vertex,ec,256,158,3.654219681,4.737675647
triangular,vertex,ec,256,159,3.654129965,4.708454591
triangular,vertex,ec,256,160,3.6531633,4.830284247
triangular,vertex,ec,256,161,3.653950545,4.786937892
triangular,vertex,ec,256,162,3.65422965,4.765470996
triangular,vertex,ec,256,163,3.65405022,4.778233201
triangular,vertex,ec,256,164,3.654269525,4.749436406
triangular,vertex,ec,256,165,3.65405022,4.724267189
triangular,vertex,ec,256,166,3.65405022,4.830768358
triangular,vertex,ec,256,167,3.654149901,4.768736741
triangular,vertex,ec,256,168,3.653880775,4.760295316
triangular,vertex,ec,256,169,3.653412392,4.799302498
triangular,vertex,ec,256,170,3.653920643,4.835449769
triangular,vertex,ec,256,171,3.653761177,4.763848212
triangular,vertex,ec,256,172,3.653850875,4.793022589
triangular,vertex,ec,256,173,3.65422965,4.809370418
triangular,vertex,ec,256,174,3.653621655,4.725864463
triangular,vertex,ec,256,175,3.654409097,4.747122533
triangular,vertex,ec,256,176,3.653252969,4.845573797
triangular,vertex,ec,256,177,3.653651551,4.785192303
triangular,vertex,ec,256,178,3.653920643,4.769428152
triangular,vertex,ec,256,179,3.653990414,4.662374172
triangular,vertex,ec,256,180,3.653840908,4.76962795
triangular,vertex,ec,256,181,3.654209712,4.756476894
triangular,vertex,ec,256,182,3.65433931,4.820763324
triangular,vertex,ec,256,183,3.65328286,4.759656341
triangular,vertex,ec,256,184,3.653860842,4.750764816
triangular,vertex,ec,256,185,3.654070156,4.683497344
triangular,vertex,ec,256,186,3.653651551,4.714675321
triangular,vertex,ec,256,187,3.653781109,4.757931861
triangular,vertex,ec,256,188,3.65370138,4.803826209
triangular,vertex,ec,256,189,3.654149901,4.733035442
triangular,vertex,ec,384,0,3.649905466,9.591601784
triangular,vertex,ec,384,1,3.649526557,9.639917984
triangular,vertex,ec,384,2,3.649755887,9.558461388
triangular,vertex,ec,384,3,3.649915438,9.612242397
triangular,vertex,ec,384,4,3.649885521,9.61103125
triangular,vertex,ec,384,5,3.649536527,9.463066607
triangular,vertex,ec,384,6,3.65012487,9.329534556
triangular,vertex,ec,384,7,3.649885521,9.474150828
triangular,vertex,ec,384,8,3.650084976,9.509550057
triangular,vertex,ec,384,9,3.649436827,9.441247344
triangular,vertex,ec,384,10,3.650005191,9.536029857
triangular,vertex,ec,384,11,3.649576409,9.692094116
triangular,vertex,ec,384,12,3.649875549,9.561646002
triangular,vertex,ec,384,13,3.649436827,9.632748157
triangular,vertex,ec,384,14,3.650104923,9.389109536
triangular,vertex,ec,384,15,3.649825689,9.473793994
triangular,vertex,ec,384,16,3.649586379,9.47397113
triangular,vertex,ec,384,17,3.649995219,9.499920786
triangular,vertex,ec,384,18,3.649287287,9.753556698
triangular,vertex,ec,384,19,3.649496647,9.682206577
triangular,vertex,ec,384,20,3.649357071,9.520466785
triangular,vertex,ec,384,21,3.64970603,9.479973386
triangular,vertex,ec,384,22,3.649207537,9.462364609
triangular,vertex,ec,384,23,3.649586379,9.512993913
triangular,vertex,ec,384,24,3.650025137,9.52205193
