lattice_type,representation,variant,L,bootstrap,Tc,chi_c
triangular,vertex,m,128,132,3.666467675,141.6505217
triangular,vertex,m,128,133,3.666037962,141.0455074
triangular,vertex,m,128,134,3.667307404,138.9928914
triangular,vertex,m,128,135,3.666007986,140.8019732
triangular,vertex,m,128,136,3.66602797,141.5076142
triangular,vertex,m,128,137,3.66677753,140.7057739
triangular,vertex,m,128,138,3.666827512,139.3423159
triangular,vertex,m,128,139,3.665588371,140.6224423
triangular,vertex,m,128,140,3.665228777,143.1429727
triangular,vertex,m,128,141,3.666467675,138.7405489
triangular,vertex,m,128,142,3.666057947,139.8601958
triangular,vertex,m,128,143,3.666917482,140.7287479
triangular,vertex,m,128,144,3.665878095,142.8936054
triangular,vertex,m,128,145,3.666587612,140.9722516
triangular,vertex,m,128,146,3.66677753,141.4371614
triangular,vertex,m,128,147,3.66506898,141.9472892
triangular,vertex,m,128,148,3.667007456,138.9862508
triangular,vertex,m,128,149,3.666627593,142.0546944
triangular,vertex,m,128,150,3.667017454,141.3755205
triangular,vertex,m,128,151,3.666867498,140.5839063
triangular,vertex,m,128,152,3.667347401,140.2561117
triangular,vertex,m,128,153,3.665928052,140.3984365
triangular,vertex,m,128,154,3.667497396,140.5925014
triangular,vertex,m,128,155,3.666557627,141.1431625
triangular,vertex,m,128,156,3.666627593,142.1639385
triangular,vertex,m,128,157,3.664699504,141.7585188
triangular,vertex,m,128,158,3.66567828,142.7528527
triangular,vertex,m,128,159,3.66618785,141.1642359
triangular,vertex,m,128,160,3.666347745,143.2414707
triangular,vertex,m,128,161,3.665438531,142.4850797
triangular,vertex,m,128,162,3.666347745,141.2727065
triangular,vertex,m,128,163,3.666547632,141.7868427
triangular,vertex,m,128,164,3.66621783,142.3238024
triangular,vertex,m,128,165,3.666947473,141.8966249
triangular,vertex,m,128,166,3.664819326,141.4946369
triangular,vertex,m,128,167,3.666377727,138.088335
triangular,vertex,m,128,168,3.666717554,142.0720413
triangular,vertex,m,128,169,3.667207416,140.4800439
triangular,vertex,m,128,170,3.666077931,138.7161327
triangular,vertex,m,128,171,3.665997994,141.0913265
triangular,vertex,m,128,172,3.66560835,142.8865113
triangular,vertex,m,128,173,3.66672755,143.5577632
triangular,vertex,m,128,174,3.666197843,141.8200316
triangular,vertex,m,128,175,3.666687567,139.2081345
triangular,vertex,m,128,176,3.665178839,139.2834414
triangular,vertex,m,128,177,3.66630777,141.8301605
triangular,vertex,m,128,178,3.665948035,141.18637
triangular,vertex,m,128,179,3.665888086,141.3974191
triangular,vertex,m,128,180,3.666867498,140.8451393
triangular,vertex,m,128,181,3.666357739,141.0603081
triangular,vertex,m,128,182,3.66621783,141.4356409
triangular,vertex,m,128,183,3.665898077,141.1539478
triangular,vertex,m,128,184,3.666917482,141.3402008
triangular,vertex,m,128,185,3.667947456,142.0037158
triangular,vertex,m,128,186,3.666447686,139.4237672
triangular,vertex,m,128,187,3.666417703,141.5942997
triangular,vertex,m,128,188,3.666297776,140.7205858
triangular,vertex,m,128,189,3.666757538,142.4006481
triangular,vertex,m,128,190,3.666647584,141.734167
triangular,vertex,m,128,191,3.66665758,140.3601754
triangular,vertex,m,128,192,3.665248753,142.1913067
triangular,vertex,m,128,193,3.666447686,140.2537411
triangular,vertex,m,128,194,3.665997994,141.7312428
triangular,vertex,m,128,195,3.666237816,138.8337666
triangular,vertex,m,128,196,3.666607603,142.2571478
triangular,vertex,m,128,197,3.66567828,142.6704641
triangular,vertex,m,128,198,3.666537637,138.8468869
triangular,vertex,m,128,199,3.666797522,141.0602593
triangular,vertex,m,192,0,3.657903863,297.1697359
triangular,vertex,m,192,1,3.658083667,286.3301043
triangular,vertex,m,192,2,3.658023731,287.4342476
triangular,vertex,m,192,3,3.65838338,286.1923725
triangular,vertex,m,192,4,3.658433337,293.3250348
triangular,vertex,m,192,5,3.658053699,292.3378195
triangular,vertex,m,192,6,3.658093657,290.1599266
triangular,vertex,m,192,7,3.658513271,284.4626046
triangular,vertex,m,192,8,3.658593208,289.8505099
triangular,vertex,m,192,9,3.658083667,292.2340278
triangular,vertex,m,192,10,3.658013741,284.55643
triangular,vertex,m,192,11,3.658563231,284.6374118
triangular,vertex,m,192,12,3.658563231,289.6067779
triangular,vertex,m,192,13,3.65827348,288.5887446
triangular,vertex,m,192,14,3.658922987,289.9255674
triangular,vertex,m,192,15,3.658103646,290.1519005
triangular,vertex,m,192,16,3.657644177,287.3320075
triangular,vertex,m,192,17,3.658623185,287.8245156
triangular,vertex,m,192,18,3.657434458,290.5691919
triangular,vertex,m,192,19,3.657933829,290.4333415
triangular,vertex,m,192,20,3.657234748,291.6438991
triangular,vertex,m,192,21,3.658103646,287.7357409
triangular,vertex,m,192,22,3.658073678,288.8876499
triangular,vertex,m,192,23,3.65888301,283.9828579
triangular,vertex,m,192,24,3.659362784,286.4723385
triangular,vertex,m,192,25,3.658213537,289.1286048
triangular,vertex,m,192,26,3.658133616,291.6619577
triangular,vertex,m,192,27,3.658333424,288.8204282
triangular,vertex,m,192,28,3.6586032,295.7882773
triangular,vertex,m,192,29,3.658423345,285.7267149
triangular,vertex,m,192,30,3.658303452,288.5790785
triangular,vertex,m,192,31,3.658853029,288.4517469
triangular,vertex,m,192,32,3.658563231,285.6346437
triangular,vertex,m,192,33,3.657694114,282.8625907
triangular,vertex,m,192,34,3.658433337,292.9760937
triangular,vertex,m,192,35,3.658902998,285.5082317
triangular,vertex,m,192,36,3.658962964,282.7855726
triangular,vertex,m,192,37,3.657903863,287.8439296
triangular,vertex,m,192,38,3.658583216,289.4228097
triangular,vertex,m,192,39,3.658143606,290.1942918
triangular,vertex,m,192,40,3.658633178,289.2710713
triangular,vertex,m,192,41,3.6586032,297.1516487
triangular,vertex,m,192,42,3.658343415,288.4976822
triangular,vertex,m,192,43,3.658493287,283.8734349
triangular,vertex,m,192,44,3.659632712,282.4047155
triangular,vertex,m,192,45,3.658043709,290.0014796
triangular,vertex,m,192,46,3.659202845,288.4781196
triangular,vertex,m,192,47,3.65828347,285.7556779
triangular,vertex,m,192,48,3.659352787,278.3139228
triangular,vertex,m,192,49,3.658553239,288.7910827
triangular,vertex,m,192,50,3.657744052,289.8272881
triangular,vertex,m,192,51,3.659242829,290.7905011
triangular,vertex,m,192,52,3.659252825,286.9530746
triangular,vertex,m,192,53,3.657264703,289.8398342
triangular,vertex,m,192,54,3.657963796,293.2626761
triangular,vertex,m,192,55,3.659002942,286.95893
triangular,vertex,m,192,56,3.658013741,286.6201885
triangular,vertex,m,192,57,3.658513271,284.9722941
triangular,vertex,m,192,58,3.657734064,290.3173469
triangular,vertex,m,192,59,3.659072906,291.6929412
triangular,vertex,m,192,60,3.65763419,287.6759365
triangular,vertex,m,192,61,3.658623185,291.9279961
triangular,vertex,m,192,62,3.658243508,291.6002127
triangular,vertex,m,192,63,3.659222837,287.4979516
triangular,vertex,m,192,64,3.657863909,285.959785
triangular,vertex,m,192,65,3.657933829,289.4956182
triangular,vertex,m,192,66,3.65838338,289.4078671
triangular,vertex,m,192,67,3.658653163,285.0766997
triangular,vertex,m,192,68,3.658043709,285.6494039
triangular,vertex,m,192,69,3.658083667,286.3478349
triangular,vertex,m,192,70,3.657973785,290.3003713
triangular,vertex,m,192,71,3.658683142,289.4588134
triangular,vertex,m,192,72,3.657793992,287.8189043
triangular,vertex,m,192,73,3.6586032,288.4637252
triangular,vertex,m,192,74,3.657943818,290.2375397
triangular,vertex,m,192,75,3.658723114,296.4678379
triangular,vertex,m,192,76,3.65792384,285.2092095
triangular,vertex,m,192,77,3.659042921,288.9114366
triangular,vertex,m,192,78,3.658463312,289.9127261
triangular,vertex,m,192,79,3.658513271,289.9092633
triangular,vertex,m,192,80,3.657744052,288.9480781
triangular,vertex,m,192,81,3.657893875,285.4691486
triangular,vertex,m,192,82,3.658763087,286.9719105
triangular,vertex,m,192,83,3.658843035,288.1742526
triangular,vertex,m,192,84,3.657933829,287.8780722
triangular,vertex,m,192,85,3.659022931,288.0255571
triangular,vertex,m,192,86,3.658183566,292.7059467
triangular,vertex,m,192,87,3.658873016,287.3036529
triangular,vertex,m,192,88,3.657993763,295.5171088
triangular,vertex,m,192,89,3.657913852,289.3524098
triangular,vertex,m,192,90,3.657823956,288.4043608
triangular,vertex,m,192,91,3.659242829,283.8192256
triangular,vertex,m,192,92,3.658043709,288.7566093
triangular,vertex,m,192,93,3.658643171,285.7568826
triangular,vertex,m,192,94,3.65828347,288.0723855
triangular,vertex,m,192,95,3.657873897,288.481765
triangular,vertex,m,192,96,3.658223527,286.3154975
triangular,vertex,m,192,97,3.65827348,290.2716461
triangular,vertex,m,192,98,3.658893004,288.9837885
triangular,vertex,m,192,99,3.657953807,282.0919975
triangular,vertex,m,192,100,3.657863909,290.2891634
triangular,vertex,m,192,101,3.658403362,286.7390922
triangular,vertex,m,192,102,3.658143606,294.5702876
triangular,vertex,m,192,103,3.658423345,292.4899343
triangular,vertex,m,192,104,3.658493287,286.4224217
triangular,vertex,m,192,105,3.657104948,283.9452443
triangular,vertex,m,192,106,3.658433337,287.1030991
triangular,vertex,m,192,107,3.65845332,296.8623555
triangular,vertex,m,192,108,3.658893004,290.9740355
triangular,vertex,m,192,109,3.658593208,286.9797699
triangular,vertex,m,192,110,3.658443328,288.5821338
triangular,vertex,m,192,111,3.658513271,294.5237637
triangular,vertex,m,192,112,3.658133616,291.9603858
triangular,vertex,m,192,113,3.659512739,288.3297582
triangular,vertex,m,192,114,3.658203546,291.8542661
triangular,vertex,m,192,115,3.658633178,282.7334285
triangular,vertex,m,192,116,3.658703128,290.1141612
triangular,vertex,m,192,117,3.657903863,294.000183
triangular,vertex,m,192,118,3.658503279,283.7748229
triangular,vertex,m,192,119,3.658143606,287.2411928
triangular,vertex,m,192,120,3.658713121,288.5072226
triangular,vertex,m,192,121,3.657684127,290.7178551
triangular,vertex,m,192,122,3.658733107,292.5151086
triangular,vertex,m,192,123,3.658243508,290.8633768
triangular,vertex,m,192,124,3.658073678,284.1414005
triangular,vertex,m,192,125,3.659022931,286.1881395
triangular,vertex,m,192,126,3.65838338,287.5392461
triangular,vertex,m,192,127,3.658553239,294.0066884
triangular,vertex,m,192,128,3.657993763,286.286633
triangular,vertex,m,192,129,3.658013741,289.6448956
triangular,vertex,m,192,130,3.657973785,288.9749198
triangular,vertex,m,192,131,3.65803372,296.4357291
triangular,vertex,m,192,132,3.65845332,292.8505082
triangular,vertex,m,192,133,3.658183566,290.2449426
triangular,vertex,m,192,134,3.657744052,290.8509466
triangular,vertex,m,192,135,3.65803372,288.2591681
triangular,vertex,m,192,136,3.658243508,283.0291906
triangular,vertex,m,192,137,3.658243508,289.5208577
triangular,vertex,m,192,138,3.658373389,288.9194772
triangular,vertex,m,192,139,3.65877308,278.454258
triangular,vertex,m,192,140,3.658293461,286.0487444
triangular,vertex,m,192,141,3.658583216,294.7876091
triangular,vertex,m,192,142,3.658563231,284.2950441
triangular,vertex,m,192,143,3.658093657,294.4191054
triangular,vertex,m,192,144,3.658613193,285.2702215
triangular,vertex,m,192,145,3.658473303,290.0508696
triangular,vertex,m,192,146,3.658693135,290.8420419
triangular,vertex,m,192,147,3.65803372,289.542855
triangular,vertex,m,192,148,3.657983774,286.4681977
triangular,vertex,m,192,149,3.658992947,290.8232712
triangular,vertex,m,192,150,3.657943818,293.3725818
triangular,vertex,m,192,151,3.658013741,291.4220015
triangular,vertex,m,192,152,3.658173576,286.2962575
triangular,vertex,m,192,153,3.658153596,287.1143276
triangular,vertex,m,192,154,3.658483295,287.8586483
triangular,vertex,m,192,155,3.658253498,288.9841509
triangular,vertex,m,192,156,3.658353406,286.9856912
triangular,vertex,m,192,157,3.658023731,290.8004524
triangular,vertex,m,192,158,3.657434458,292.9247149
triangular,vertex,m,192,159,3.658043709,294.1648752
triangular,vertex,m,192,160,3.658902998,288.0289657
triangular,vertex,m,192,161,3.657993763,292.7636298
triangular,vertex,m,192,162,3.6586032,285.9688894
triangular,vertex,m,192,163,3.658643171,287.3340738
triangular,vertex,m,192,164,3.6586032,288.5261908
triangular,vertex,m,192,165,3.658493287,286.6465536
triangular,vertex,m,192,166,3.658243508,287.2156503
triangular,vertex,m,192,167,3.658183566,285.8985644
triangular,vertex,m,192,168,3.65828347,290.1711157
triangular,vertex,m,192,169,3.657883886,290.6820288
triangular,vertex,m,192,170,3.658533255,291.6375557
triangular,vertex,m,192,171,3.658533255,294.3694535
triangular,vertex,m,192,172,3.658183566,290.5987037
triangular,vertex,m,192,173,3.659272817,282.9803608
triangular,vertex,m,192,174,3.658363398,293.8704612
triangular,vertex,m,192,175,3.658503279,280.7931027
triangular,vertex,m,192,176,3.658833041,290.0210157
triangular,vertex,m,192,177,3.658673149,286.1924934
triangular,vertex,m,192,178,3.658023731,294.8296283
triangular,vertex,m,192,179,3.65845332,290.7042392
triangular,vertex,m,192,180,3.657993763,284.9994652
triangular,vertex,m,192,181,3.658173576,284.2634958
triangular,vertex,m,192,182,3.658393371,292.9659838
triangular,vertex,m,192,183,3.658673149,289.1678412
triangular,vertex,m,192,184,3.658473303,283.5758326
triangular,vertex,m,192,185,3.658083667,292.8117489
triangular,vertex,m,192,186,3.659152867,285.967642
triangular,vertex,m,192,187,3.658813054,285.4090044
triangular,vertex,m,192,188,3.657704102,292.6875117
triangular,vertex,m,192,189,3.658563231,289.7190446
triangular,vertex,m,192,190,3.658003752,295.9963334
triangular,vertex,m,192,191,3.658483295,295.0551327
triangular,vertex,m,192,192,3.658083667,290.9068791
triangular,vertex,m,192,193,3.658463312,289.1466315
triangular,vertex,m,192,194,3.65845332,286.7950121
triangular,vertex,m,192,195,3.658533255,285.8150267
triangular,vertex,m,192,196,3.658483295,294.4261966
triangular,vertex,m,192,197,3.658493287,290.1831384
triangular,vertex,m,192,198,3.659062911,288.7421467
triangular,vertex,m,192,199,3.658163586,286.9589179
triangular,vertex,m,256,0,3.653402427,479.9444636
triangular,vertex,m,256,1,3.65319319,483.7783222
triangular,vertex,m,256,2,3.653382499,484.6384036
triangular,vertex,m,256,3,3.65268514,479.8938364
triangular,vertex,m,256,4,3.652993938,479.5271108
triangular,vertex,m,256,5,3.653472179,481.7466938
triangular,vertex,m,256,6,3.652605459,480.7926429
triangular,vertex,m,256,7,3.653551898,485.4596079
triangular,vertex,m,256,8,3.653412392,482.3015009
triangular,vertex,m,256,9,3.653502073,480.1720404
triangular,vertex,m,256,10,3.652934166,482.2090654
triangular,vertex,m,256,11,3.6531633,483.2934301
triangular,vertex,m,256,12,3.653711346,480.6832997
triangular,vertex,m,256,13,3.653541933,471.9670376
triangular,vertex,m,256,14,3.652964052,476.861224
triangular,vertex,m,256,15,3.653322715,488.9460684
triangular,vertex,m,256,16,3.653342643,484.1282009
triangular,vertex,m,256,17,3.652625379,476.5507999
triangular,vertex,m,256,18,3.653681448,478.7181501
triangular,vertex,m,256,19,3.653731278,482.0264062
triangular,vertex,m,256,20,3.6531633,488.8647067
triangular,vertex,m,256,21,3.652774786,491.1263546
triangular,vertex,m,256,22,3.653641586,478.3715589
triangular,vertex,m,256,23,3.653143375,485.3660035
triangular,vertex,m,256,24,3.653462214,486.5990709
triangular,vertex,m,256,25,3.653840908,477.0890069
triangular,vertex,m,256,26,3.65343232,474.931211
triangular,vertex,m,256,27,3.653352607,476.2783162
triangular,vertex,m,256,28,3.653352607,478.3368481
triangular,vertex,m,256,29,3.653063673,489.50407
triangular,vertex,m,256,30,3.653243006,485.1005937
triangular,vertex,m,256,31,3.653362571,481.3020063
triangular,vertex,m,256,32,3.653033786,478.1688682
triangular,vertex,m,256,33,3.653362571,473.9544746
triangular,vertex,m,256,34,3.653820975,475.3155072
triangular,vertex,m,256,35,3.653591758,486.5679687
triangular,vertex,m,256,36,3.652904281,489.0198928
triangular,vertex,m,256,37,3.653950545,471.7237647
triangular,vertex,m,256,38,3.653063673,484.8759109
triangular,vertex,m,256,39,3.653352607,476.7390855
triangular,vertex,m,256,40,3.65363162,479.341293
triangular,vertex,m,256,41,3.653950545,482.75983
triangular,vertex,m,256,42,3.653482143,481.4204658
triangular,vertex,m,256,43,3.653272896,477.8355121
triangular,vertex,m,256,44,3.652934166,481.0472976
triangular,vertex,m,256,45,3.653820975,477.8783087
triangular,vertex,m,256,46,3.65281463,483.8883582
triangular,vertex,m,256,47,3.653153337,476.2504268
triangular,vertex,m,256,48,3.653691414,482.3708232
triangular,vertex,m,256,49,3.653362571,489.0171628
triangular,vertex,m,256,50,3.653531968,475.8837129
triangular,vertex,m,256,51,3.653412392,482.2681151
triangular,vertex,m,256,52,3.653183226,481.0124566
triangular,vertex,m,256,53,3.653860842,483.129545
triangular,vertex,m,256,54,3.653472179,483.8007277
triangular,vertex,m,256,55,3.653352607,481.852417
triangular,vertex,m,256,56,3.65363162,479.1897646
triangular,vertex,m,256,57,3.653781109,478.8522538
triangular,vertex,m,256,58,3.653462214,481.706664
triangular,vertex,m,256,59,3.653412392,482.833783
triangular,vertex,m,256,60,3.653302787,482.07485
triangular,vertex,m,256,61,3.653462214,482.5122995
triangular,vertex,m,256,62,3.653312751,486.2170433
triangular,vertex,m,256,63,3.653611689,482.6237762
triangular,vertex,m,256,64,3.653522003,475.6187661
triangular,vertex,m,256,65,3.653352607,478.1367089
triangular,vertex,m,256,66,3.653721312,483.6948459
triangular,vertex,m,256,67,3.653502073,483.4673978
triangular,vertex,m,256,68,3.653322715,482.3553826
triangular,vertex,m,256,69,3.654030285,476.49134
triangular,vertex,m,256,70,3.653203153,487.7735221
triangular,vertex,m,256,71,3.653621655,481.8982991
triangular,vertex,m,256,72,3.653392463,474.7227109
triangular,vertex,m,256,73,3.65370138,479.3566156
triangular,vertex,m,256,74,3.653482143,487.0788531
triangular,vertex,m,256,75,3.653522003,484.300199
triangular,vertex,m,256,76,3.653731278,481.1769433
triangular,vertex,m,256,77,3.653611689,485.6727302
triangular,vertex,m,256,78,3.653601724,477.6003218
triangular,vertex,m,256,79,3.653272896,488.5013876
triangular,vertex,m,256,80,3.653063673,474.295942
triangular,vertex,m,256,81,3.653312751,480.1078902
triangular,vertex,m,256,82,3.653741244,483.2597584
triangular,vertex,m,256,83,3.65363162,473.9037886
triangular,vertex,m,256,84,3.653531968,480.1970845
triangular,vertex,m,256,85,3.653442285,468.9628576
triangular,vertex,m,256,86,3.653053711,481.3213659
triangular,vertex,m,256,87,3.653820975,482.9050501
triangular,vertex,m,256,88,3.65363162,477.1357305
triangular,vertex,m,256,89,3.653422356,474.3659698
triangular,vertex,m,256,90,3.653462214,479.0759952
triangular,vertex,m,256,91,3.653322715,485.7763103
triangular,vertex,m,256,92,3.653302787,484.7747727
triangular,vertex,m,256,93,3.653741244,486.6911271
triangular,vertex,m,256,94,3.653143375,487.7946081
triangular,vertex,m,256,95,3.653412392,480.0644509
triangular,vertex,m,256,96,3.653571828,477.7761583
triangular,vertex,m,256,97,3.653671483,476.759181
triangular,vertex,m,256,98,3.653651551,483.7574274
triangular,vertex,m,256,99,3.653761177,480.8052166
triangular,vertex,m,256,100,3.653332679,481.2357394
triangular,vertex,m,256,101,3.653053711,477.0623842
triangular,vertex,m,256,102,3.653123449,481.8415057
triangular,vertex,m,256,103,3.653292824,478.623572
triangular,vertex,m,256,104,3.653422356,486.3246096
triangular,vertex,m,256,105,3.653482143,470.8405783
triangular,vertex,m,256,106,3.653173263,485.2995778
triangular,vertex,m,256,107,3.653771143,486.0343239
triangular,vertex,m,256,108,3.653820975,478.2159958
triangular,vertex,m,256,109,3.653661517,474.5046691
triangular,vertex,m,256,110,3.65319319,486.362802
triangular,vertex,m,256,111,3.653422356,479.0532195
triangular,vertex,m,256,112,3.653531968,477.4249445
triangular,vertex,m,256,113,3.653771143,482.027343
triangular,vertex,m,256,114,3.653711346,487.0062896
triangular,vertex,m,256,115,3.653591758,486.2991414
triangular,vertex,m,256,116,3.653412392,477.4379391
triangular,vertex,m,256,117,3.653332679,479.8801347
triangular,vertex,m,256,118,3.653561863,481.4609069
triangular,vertex,m,256,119,3.653601724,484.4920201
triangular,vertex,m,256,120,3.653023824,484.4374363
triangular,vertex,m,256,121,3.653382499,477.9905511
triangular,vertex,m,256,122,3.653342643,481.9351337
triangular,vertex,m,256,123,3.653561863,481.3450342
triangular,vertex,m,256,124,3.653452249,478.5676275
triangular,vertex,m,256,125,3.653541933,480.4799458
triangular,vertex,m,256,126,3.65295409,481.2424459
triangular,vertex,m,256,127,3.653153337,482.5553746
triangular,vertex,m,256,128,3.653382499,490.7535092
triangular,vertex,m,256,129,3.65328286,481.514753
triangular,vertex,m,256,130,3.653402427,479.687473
triangular,vertex,m,256,131,3.653292824,482.0198481
triangular,vertex,m,256,132,3.653452249,481.6906805
triangular,vertex,m,256,133,3.653581793,485.6533732
triangular,vertex,m,256,134,3.653781109,480.6194248
triangular,vertex,m,256,135,3.653452249,483.7103204
triangular,vertex,m,256,136,3.653462214,484.240573
triangular,vertex,m,256,137,3.653173263,481.1633264
triangular,vertex,m,256,138,3.653292824,482.5839923
triangular,vertex,m,256,139,3.653053711,482.414524
triangular,vertex,m,256,140,3.653452249,478.6167394
triangular,vertex,m,256,141,3.653661517,481.1860157
triangular,vertex,m,256,142,3.653422356,473.031509
triangular,vertex,m,256,143,3.653801042,471.8734636
triangular,vertex,m,256,144,3.653900709,485.756338
triangular,vertex,m,256,145,3.65375121,475.4753926
triangular,vertex,m,256,146,3.6531633,480.1663107
triangular,vertex,m,256,147,3.65343232,480.7667232
triangular,vertex,m,256,148,3.653312751,474.8338977
triangular,vertex,m,256,149,3.652974014,485.1759279
triangular,vertex,m,256,150,3.653252969,484.8029723
triangular,vertex,m,256,151,3.653601724,479.8661325
triangular,vertex,m,256,152,3.65397048,479.7330018
triangular,vertex,m,256,153,3.65410006,479.3575004
triangular,vertex,m,256,154,3.653781109,478.5540148
triangular,vertex,m,256,155,3.653302787,483.9053189
triangular,vertex,m,256,156,3.653661517,482.6315385
triangular,vertex,m,256,157,3.653312751,476.5926924
triangular,vertex,m,256,158,3.65370138,479.5834675
triangular,vertex,m,256,159,3.653621655,476.4857687
triangular,vertex,m,256,160,3.652605459,488.9335361
triangular,vertex,m,256,161,3.65343232,483.9204551
triangular,vertex,m,256,162,3.653731278,482.6074798
triangular,vertex,m,256,163,3.653581793,483.8748612
triangular,vertex,m,256,164,3.653771143,480.7275306
triangular,vertex,m,256,165,3.653581793,477.953929
triangular,vertex,m,256,166,3.653581793,489.2449055
triangular,vertex,m,256,167,3.653671483,482.7891898
triangular,vertex,m,256,168,3.653382499,481.2065661
triangular,vertex,m,256,169,3.65295409,485.366017
triangular,vertex,m,256,170,3.653442285,488.7397812
triangular,vertex,m,256,171,3.653252969,481.7768036
triangular,vertex,m,256,172,3.653372535,484.1172183
triangular,vertex,m,256,173,3.653820975,487.102536
triangular,vertex,m,256,174,3.653153337,479.0814271
triangular,vertex,m,256,175,3.653960512,480.3015909
triangular,vertex,m,256,176,3.652744903,490.4860631
triangular,vertex,m,256,177,3.653173263,484.0077124
triangular,vertex,m,256,178,3.653422356,483.0701178
triangular,vertex,m,256,179,3.653462214,471.5461343
triangular,vertex,m,256,180,3.653402427,482.3542824
triangular,vertex,m,256,181,3.653761177,480.3023014
triangular,vertex,m,256,182,3.653820975,486.084846
triangular,vertex,m,256,183,3.65281463,481.0560067
triangular,vertex,m,256,184,3.653352607,479.6388784
triangular,vertex,m,256,185,3.653531968,474.0790778
triangular,vertex,m,256,186,3.653203153,476.1290794
triangular,vertex,m,256,187,3.653233043,480.5320696
triangular,vertex,m,256,188,3.653233043,485.9297206
triangular,vertex,m,256,189,3.653651551,479.5664057
triangular,vertex,m,384,0,3.64970603,975.3585088
triangular,vertex,m,384,1,3.649307225,979.6181989
triangular,vertex,m,384,2,3.649536527,970.7794526
triangular,vertex,m,384,3,3.649716001,976.8979469
triangular,vertex,m,384,4,3.649636233,976.9259801
triangular,vertex,m,384,5,3.649337132,961.6559115
triangular,vertex,m,384,6,3.64992541,946.3666473
triangular,vertex,m,384,7,3.649646204,964.7461236
triangular,vertex,m,384,8,3.649805745,968.0035053
triangular,vertex,m,384,9,3.649237443,958.9884713
triangular,vertex,m,384,10,3.649795773,968.8380356
triangular,vertex,m,384,11,3.649426857,986.0548352
triangular,vertex,m,384,12,3.649646204,971.151664
triangular,vertex,m,384,13,3.64925738,980.5856977
triangular,vertex,m,384,14,3.649885521,954.2156057
triangular,vertex,m,384,15,3.649616291,964.4599731
triangular,vertex,m,384,16,3.649347102,965.8576051
triangular,vertex,m,384,17,3.649765859,964.2753302
triangular,vertex,m,384,18,3.649087919,992.8896986
triangular,vertex,m,384,19,3.649307225,986.0048527
triangular,vertex,m,384,20,3.649137759,968.4069713
triangular,vertex,m,384,21,3.649506617,964.8970745
triangular,vertex,m,384,22,3.648988244,962.8922381
triangular,vertex,m,384,23,3.64937701,967.1297181
triangular,vertex,m,384,24,3.649795773,967.8710324
triangular,vertex,m,384,25,3.649436827,984.884761
triangular,vertex,m,384,26,3.649526557,963.8676815
triangular,vertex,m,384,27,3.649237443,963.0095616
triangular,vertex,m,384,28,3.649666146,981.8692025
triangular,vertex,m,384,29,3.649745916,960.2897686
triangular,vertex,m,384,30,3.649636233,973.948902
triangular,vertex,m,384,31,3.649516587,983.2142278
triangular,vertex,m,384,32,3.649546498,974.2664706
triangular,vertex,m,384,33,3.6491876,977.4268248
triangular,vertex,m,384,34,3.649157695,975.7891162
triangular,vertex,m,384,35,3.649566438,966.9354272
triangular,vertex,m,384,36,3.649406918,984.2621927
triangular,vertex,m,384,37,3.649975273,941.3253288
triangular,vertex,m,384,38,3.64977583,966.8598981
triangular,vertex,m,384,39,3.649995219,963.9090434
triangular,vertex,m,384,40,3.649725973,974.5617557
triangular,vertex,m,384,41,3.649446797,969.9367542
triangular,vertex,m,384,42,3.649646204,967.7270819
triangular,vertex,m,384,43,3.649386979,960.062724
triangular,vertex,m,384,44,3.6491876,988.9621032
triangular,vertex,m,384,45,3.649297256,969.2734225
triangular,vertex,m,384,46,3.649735944,957.0727419
triangular,vertex,m,384,47,3.64937701,970.3227533
triangular,vertex,m,384,48,3.649446797,975.7826205
triangular,vertex,m,384,49,3.649167664,980.951063
triangular,vertex,m,384,50,3.649556468,970.1729005
triangular,vertex,m,384,51,3.649436827,981.1688495
triangular,vertex,m,384,52,3.649317194,984.2372981
triangular,vertex,m,384,53,3.649626262,965.5378822
triangular,vertex,m,384,54,3.649875549,971.1230464
triangular,vertex,m,384,55,3.649526557,972.6200239
triangular,vertex,m,384,56,3.649526557,984.0957628
triangular,vertex,m,384,57,3.649386979,992.1886758
triangular,vertex,m,384,58,3.649676117,975.1657744
triangular,vertex,m,384,59,3.649127791,975.0000005
triangular,vertex,m,384,60,3.649516587,979.8985237
triangular,vertex,m,384,61,3.649526557,982.0712583
triangular,vertex,m,384,62,3.649456767,982.8882869
triangular,vertex,m,384,63,3.649656175,986.7437406
triangular,vertex,m,384,64,3.649297256,983.2233168
triangular,vertex,m,384,65,3.649067984,989.9432731
triangular,vertex,m,384,66,3.649656175,961.2727007
triangular,vertex,m,384,67,3.649516587,972.2396606
triangular,vertex,m,384,68,3.649327163,982.3818772
triangular,vertex,m,384,69,3.649227474,984.7379542
triangular,vertex,m,384,70,3.649536527,971.6189006
triangular,vertex,m,384,71,3.649456767,979.7104329
triangular,vertex,m,384,72,3.649815717,977.317965
triangular,vertex,m,384,73,3.649755887,964.0134039
triangular,vertex,m,384,74,3.649476707,970.9068232
triangular,vertex,m,384,75,3.649686088,956.2499089
triangular,vertex,m,384,76,3.649666146,953.2210862
triangular,vertex,m,384,77,3.649466737,966.6400376
triangular,vertex,m,384,78,3.64959635,982.820125
triangular,vertex,m,384,79,3.649277318,967.3672145
triangular,vertex,m,384,80,3.649945355,961.0507317
